,html_url,number,labels,state,created_at,pull_request,comments,title,body
621,https://github.com/nltk/nltk/issues/2331,2331,"[{'id': 22487250, 'node_id': 'MDU6TGFiZWwyMjQ4NzI1MA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/python3', 'name': 'python3', 'color': 'b3fca6', 'default': False, 'description': ''}, {'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}]",closed,2019-07-04 22:55:39+00:00,,3,PickleCorpusView raising UnicodeDecodeError when reading file,"I have been trying to save a modified corpus produced with `LazyMap` using`PickleCorpusView.write` as shown in the [PickleCorpusView documentation](https://www.nltk.org/_modules/nltk/corpus/reader/util.html#PickleCorpusView).

The writing seems to be working properly. However, when trying to read the pickled file, it raises a `UnicodeDecodeError`.

The following code does not even use a `LazyMap` but raises the same error

```python
Python 3.7.3 (default, Jun 24 2019, 04:54:02) 
[GCC 9.1.0] on linux
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import nltk
>>> nltk.corpus.reader.PickleCorpusView.write('In the real use case, this would be the result of LazyMap producing a list of list of tuples (word and PoS tag).', 'test.pickle')
>>> nltk.corpus.reader.PickleCorpusView('test.pickle')
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/home/user/.virtualenv/venv/lib/python3.7/site-packages/nltk/collections.py"", line 231, in __repr__
    for elt in self:
  File ""/home/user/.virtualenv/venv/lib/python3.7/site-packages/nltk/corpus/reader/util.py"", line 306, in iterate_from
    tokens = self.read_block(self._stream)
  File ""/home/user/.virtualenv/venv/lib/python3.7/site-packages/nltk/corpus/reader/util.py"", line 525, in read_block
    result.append(pickle.load(stream))
  File ""/home/user/.virtualenv/venv/lib/python3.7/site-packages/nltk/data.py"", line 1177, in read
    chars = self._read(size)
  File ""/home/user/.virtualenv/venv/lib/python3.7/site-packages/nltk/data.py"", line 1469, in _read
    chars, bytes_decoded = self._incr_decode(bytes)
  File ""/home/user/.virtualenv/venv/lib/python3.7/site-packages/nltk/data.py"", line 1491, in _incr_decode
    return self.decode(bytes, 'strict')
  File ""/home/user/.virtualenv/venv/lib/python3.7/encodings/utf_8.py"", line 16, in decode
    return codecs.utf_8_decode(input, errors, True)
UnicodeDecodeError: 'utf-8' codec can't decode byte 0x80 in position 0: invalid start byte
```

Am I missing something from the documentation?

I am using Python 3.7.3 and NLTK 3.4.1 running on Arch Linux (kernel 5.1.15). The same error also occurred in Ubuntu."
622,https://github.com/nltk/nltk/issues/2332,2332,"[{'id': 81645781, 'node_id': 'MDU6TGFiZWw4MTY0NTc4MQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/language-model', 'name': 'language-model', 'color': 'd4c5f9', 'default': False, 'description': ''}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}]",closed,2019-07-05 12:26:25+00:00,,1,ZeroDivisionError: in nltk.lm,"It seems KneserNeyInterpolated can't handle unseen prefixes

to reproduce the error:

```
from functools import partial

from nltk.lm import KneserNeyInterpolated
from nltk.lm.preprocessing import pad_both_ends
from nltk.util import everygrams
from itertools import chain
flatten = chain.from_iterable

data = [[""i"", ""don'"", 't', ""go""], [""i"", ""dont"", ""know""], [""i"", ""don'"", 't', ""go"", ""what""]]
ngram = 4
padding_fn = partial(pad_both_ends, n=ngram)
train_data = (everygrams(list(padding_fn(sent)), max_len=ngram) for sent in data)

vocab = flatten(map(padding_fn, data))
model = KneserNeyInterpolated(ngram)
model.fit(train_data, vocab)

model.score('what', ['i', 'dont', 'go'])
```

I get
```
~\Anaconda3\lib\site-packages\nltk\lm\smoothing.py in alpha(self, word, prefix_counts)
     55 
     56     def alpha(self, word, prefix_counts):
---> 57         return max(prefix_counts[word] - self.discount, 0.0) / prefix_counts.N()
     58 
     59     def gamma(self, prefix_counts):

ZeroDivisionError: float division by zero
```
"
623,https://github.com/nltk/nltk/issues/2333,2333,"[{'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}]",open,2019-07-05 21:37:07+00:00,,0,"Sentence and word tokenizers fail for unicode double quotes u""\u201C"" and u""\u201D""","This is related to #1675 and #1682.

```
import nltk

text = '“First sentence.” Next one.'

sentences = nltk.tokenize.sent_tokenize(text)
print(sentences)
print(nltk.tokenize.word_tokenize(sentences[0]))
```
doesn't split the two sentences and doesn't tokenize `sentence.` into `sentence` and `.`:
```
['“First sentence.” Next one.']
['“', 'First', 'sentence.', '”', 'Next', 'one', '.']
```
I'm wondering why it **works correctly if you leave out the second sentence**:
`text = '“First sentence.”'` is correctly tokenized into: `['“', 'First', 'sentence', '.', '”']`
 
(nltk 3.4.4 / Python 3.4.3 (default, Nov 12 2018, 22:25:49) [GCC 4.8.4] on linux)"
624,https://github.com/nltk/nltk/issues/2334,2334,"[{'id': 22487250, 'node_id': 'MDU6TGFiZWwyMjQ4NzI1MA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/python3', 'name': 'python3', 'color': 'b3fca6', 'default': False, 'description': ''}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2019-07-09 08:51:19+00:00,,3,TypeError in FreqDist.tabulate for bigrams,"I use the following code:

```python
with open(corpus_filename) as corpus_f:
    tokens = preprocess(corpus_f.read())
    bgs = nltk.bigrams(tokens)
    fdist =  nltk.FreqDist(bgs)
    print(fdist.tabulate())
```

What happens is the `tabulate` method can't format the tuples generated by `bigrams`:
`width = max(len(""%s"" % s) for s in samples)`

When it gets to any key like `('hello', 'world)`, it breaks:
```python
Traceback (most recent call last):
  File ""learner.py"", line 32, in <module>
    print(fdist.tabulate())
  File ""<edited>/env/lib/python3.7/site-packages/nltk/probability.py"", line 333, in tabulate
    width = max(len(""%s"" % s) for s in samples)
  File ""<edited>/env/lib/python3.7/site-packages/nltk/probability.py"", line 333, in <genexpr>
    width = max(len(""%s"" % s) for s in samples)
TypeError: not all arguments converted during string formatting
```

This is because the string formatting doesn't work:
```bash
$ ipython
Python 3.7.3 (default, Apr  3 2019, 05:39:12) 
Type 'copyright', 'credits' or 'license' for more information
IPython 7.6.1 -- An enhanced Interactive Python. Type '?' for help.

In [1]: ""%s"" % ('hello', 'world')                                                                                                                                                             
---------------------------------------------------------------------------
TypeError                                 Traceback (most recent call last)
<ipython-input-1-60c0688ae365> in <module>
----> 1 ""%s"" % ('hello', 'world')

TypeError: not all arguments converted during string formatting

In [2]: ""{}"".format(('hello', 'world'))                                                                                                                                                       
Out[2]: ""('hello', 'world')""
```

Would it be OK to replace the `%s` formatting with the [""new style"" string formatting operator](https://pyformat.info/)?"
625,https://github.com/nltk/nltk/issues/2335,2335,"[{'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 718744080, 'node_id': 'MDU6TGFiZWw3MTg3NDQwODA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/wordnet', 'name': 'wordnet', 'color': '3861d1', 'default': False, 'description': None}]",closed,2019-07-12 18:58:36+00:00,,4,nltk wordnet concurrency error WordNetError,"When running wordnet in multiple threads I get strange errors. 
I am trying to get the synsets of a word. 
Is Wordnet thread safe? Is there a way to solve it? If there is not immediate solution, where is the database of all words and their functions (verb/adjective/noun) stored?

The exceptions look like this:

```
raise WordNetError('line %r: %s' % (data_file_line, e))
  File ""/usr/local/lib/python2.7/dist-packages/nltk/corpus/reader/wordnet.py"", line 1342, in synset_from_pos_and_offs
et
    assert synset._offset == offset
*******************************************WordNetError: line u'02203362 40 v 03 have 0 have_got 0 hold 0 013 + 13244109 n 0303 + 10529202630189 42 v 02 have 0 feature 0 023 $ 02203362 v 0000 $ 02204692 v 0000 + 05601758 n 0201 + 05849789 n 0201 ! 02632353 v 0102 ~ 00047610 v 0000 ~ 00047745 v 0000 ~ 01123609 v 0000 ~ 02630734 v 0000 ~ 02630871 v 0000 ~ 02631005 v 0000 ~ 02631163 v 0000 ~ 02631349 v 0000 ~ 02631659 v 0000 ~ 02632167 v 0000 ~ 02636132 v 0000 ~ 02715456 v 0000 ~ 02715595 v 0000 ~ 02715812 v 0000 ~ 02717102 v 0000 ~ 02730813 v 0000 ~ 02740034 v 000at can only carry a small sail""  \n': need more than 1 value to unpack
AssertionError
```"
626,https://github.com/nltk/nltk/issues/2338,2338,"[{'id': 22487250, 'node_id': 'MDU6TGFiZWwyMjQ4NzI1MA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/python3', 'name': 'python3', 'color': 'b3fca6', 'default': False, 'description': ''}, {'id': 718785550, 'node_id': 'MDU6TGFiZWw3MTg3ODU1NTA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pythonic', 'name': 'pythonic', 'color': '66e88d', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2019-07-16 23:45:45+00:00,,5,DeprecationWarnings for formatargspec and collections in python3.7,"Hi there, I was upgrading python2.7 to python3.7. When running pytests, bunch of warnings pop up from nltk library. 

Line 68 in decorators.py
`DeprecationWarning: 'formatargspec' is deprecated since Python 3.5. Use 'signature' and the 'Signature' object directly` 

Line 15 in counter.py and line 13 in vocabulary.py
`DeprecationWarning: Using or importing the ABCs from 'collections' instead of from 'collections.abc' is deprecated, and in 3.8 it will stop working`
"
627,https://github.com/nltk/nltk/issues/2339,2339,"[{'id': 888120541, 'node_id': 'MDU6TGFiZWw4ODgxMjA1NDE=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/cluster', 'name': 'cluster', 'color': '2b5196', 'default': False, 'description': ''}]",open,2019-07-17 00:57:11+00:00,,0,svd_dimensions in VectorSpaceClusterer is broken again. ,"So I would like to try using svd_dimensions in KMeansCluster. So you set it to what you want when you instantiate the class. Then, when you run kclusterer.cluster, it's supposed to pick up that setting and apply it to your input. 

But then it complains about mismatched dimensions, so it must not be doing that part correctly. 

Exception has occurred: ValueError
shapes (500,1124) and (500,) not aligned: 1124 (dim 1) != 500 (dim 0)

Any idea what's going on? I have 1124 dimensions, so SVD would be helpful. 

Thanks"
628,https://github.com/nltk/nltk/issues/2340,2340,"[{'id': 718741986, 'node_id': 'MDU6TGFiZWw3MTg3NDE5ODY=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/stanford%20api', 'name': 'stanford api', 'color': 'f4473a', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2019-07-19 09:43:05+00:00,,2,OSError: Java command failed when using stanford parser example (Standford Tagger2018),"Hi,

I am trying to run the stanford parser example. E.g.
`create_train_data_restaurant(fn_train, args.out_dir+args.word_idx, args.out_dir, args.StanfordPOSTag_dir, args.domain,'Train', sent_len, sent_num)`

executing the last command results with an error:

raise OSError('Java command failed : ' + str(cmd))

`OSError: Java command failed : ['/usr/bin/java', '-mx1000m', '-cp', 'stanford-postagger-full/stanford-postagger.jar', 'edu.stanford.nlp.tagger.maxent.MaxentTagger', '-model', 'stanford-postagger-full/models/english-left3words-distsim.tagger', '-textFile', '/var/folders/dm/1gjd_wh55fn_qy6bmsh17c340000gn/T/tmpess89s0u', '-tokenize', 'false', '-outputFormatOptions', 'keepEmptySentences', '-encoding', 'utf8']`

Thank you!"
629,https://github.com/nltk/nltk/issues/2341,2341,"[{'id': 113906330, 'node_id': 'MDU6TGFiZWwxMTM5MDYzMzA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/SMT', 'name': 'SMT', 'color': 'bfdadc', 'default': False, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}]",open,2019-07-22 02:11:23+00:00,,5,A wrong implementation in bleu_score.SmoothingFunction,"I found the bug in the condition like this:

```
from nltk.translate.bleu_score import corpus_bleu, SmoothingFunction

hyp = ['a', 'a', 'a', 'a', 'a', 'a', 'a']
ref = [['a', 'a', 'a', 'd', 'a', 'a', 'a']]
print(corpus_bleu([ref], [hyp], (0, 0, 0, 1), smoothing_function=SmoothingFunction().method4))

hyp = ['a', 'b', 'b', 'b', 'b', 'b', 'b']
ref = [['a', 'a', 'a', 'd', 'a', 'a', 'a']]
print(corpus_bleu([ref], [hyp], (0, 0, 0, 1), smoothing_function=SmoothingFunction().method4))
```

The output is:

```
0.17954959837224665
0.17954959837224665
```

It's quite strange why they can have same smoothing 4-gram precision, so I went to the code at https://github.com/nltk/nltk/blob/develop/nltk/translate/bleu_score.py#L576-L590

```
def method4(self, p_n, references, hypothesis, hyp_len, *args, **kwargs):
        """"""
        Smoothing method 4:
        Shorter translations may have inflated precision values due to having
        smaller denominators; therefore, we give them proportionally
        smaller smoothed counts. Instead of scaling to 1/(2^k), Chen and Cherry
        suggests dividing by 1/ln(len(T)), where T is the length of the translation.
        """"""
        for i, p_i in enumerate(p_n):
            if p_i.numerator == 0 and hyp_len != 0:
                incvnt = i + 1 * self.k / math.log(
                    hyp_len
                )  # Note that this K is different from the K from NIST.
                p_n[i] = 1 / incvnt
        return p_n
```

`p_n[i]` is a fraction object, once `p_n[i].numberator == 0`, it will turn to a constant of float that `p_n[i] = 1 / (i + self.k / math.log(hyp_len))`.

I find the original paper and it says:

**the numerator (to be precise, the matched n-gram count) should be `1 / (i + self.k / math.log(hyp_len))`, but the denominator should remain the same !!**

I go through the other smoothing function roughly, it seems Smoothing 4-7 have the same problem... I think it should be fixed immediately, because I have already find some papers' results are wrong because of ``nltk``....

"
630,https://github.com/nltk/nltk/issues/2343,2343,[],closed,2019-07-22 16:05:22+00:00,,1,CONTRIBUTING.md broken,I want to make a simple suggestion. But information about how to contribute (i.e. CONTRIBUTING.md file) is not loading.
631,https://github.com/nltk/nltk/issues/2344,2344,"[{'id': 718741986, 'node_id': 'MDU6TGFiZWw3MTg3NDE5ODY=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/stanford%20api', 'name': 'stanford api', 'color': 'f4473a', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2019-07-23 06:20:20+00:00,,2,LookupError:    NLTK was unable to find stanford-parser\.jar! Set the CLASSPATH   environment variable.,"I did follow this article for Stanford Parser:
https://gist.github.com/alvations/e1df0ba227e542955a8a 
My error code:
```
from nltk.internals import find_jars_within_path
from nltk.parse.stanford import StanfordDependencyParser
dep_parser=StanfordDependencyParser(model_path=""edu/stanford/nlp/models/lexparser/englishPCFG.ser.gz"")
stanford_dir = dep_parser._classpath[0].rpartition('/')[0]
# or in windows comment the line above and uncomment the one below:
#stanford_dir = st._stanford_jar.rpartition(""\\"")[0]
stanford_jars = find_jars_within_path(stanford_dir)
st.stanford_jar = ':'.join(stanford_jars)
```
And I did google many topics for solving but it didn't help me at all. Thank you for your help!

"
632,https://github.com/nltk/nltk/issues/2345,2345,"[{'id': 81645781, 'node_id': 'MDU6TGFiZWw4MTY0NTc4MQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/language-model', 'name': 'language-model', 'color': 'd4c5f9', 'default': False, 'description': ''}]",closed,2019-07-23 10:50:26+00:00,,11,Saving a language model,"Hi there,
I am wondering how I can save a trained language model (KneserNeyInterpolated, or anything that is derived from the base LanguageModel class), The api does not seem to exhibit a save()-function and pickling didn't work. Any hints?
Cheers,
a"
633,https://github.com/nltk/nltk/issues/2346,2346,"[{'id': 719083862, 'node_id': 'MDU6TGFiZWw3MTkwODM4NjI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/installation', 'name': 'installation', 'color': 'f7731b', 'default': False, 'description': None}]",open,2019-07-29 23:55:39+00:00,,0,Possible Install Solve,"Possible Solve. no errors so far. working with 64 bit
installed pip, numpy, wheel, pipenv, setuptools, virtualenv, virtualwrapper, NLTK, etc.

pip needs to be 19+ version and python 3+ version

system-> Advanced system settings -> Environment Variables -> EDIT path -> NEW paths

C:\Users\USERNAME\AppData\Local\Programs\Python\Python37\Scripts
C:\Users\USERNAME\AppData\Local\Programs\Python\Python37
C:\Users\USERNAME\AppData\Roaming\Python\Python37\Scripts
C:\Users\USERNAME\AppData\Roaming\Python\Python37

of course these will differ for where ever you installed pip & python and your username
IMPORTANT you do Local and Roaming paths

Hope this helps! seems to work for me

_Originally posted by @KyleRaney in https://github.com/nltk/nltk/issues/1079#issuecomment-516202186_"
634,https://github.com/nltk/nltk/issues/2347,2347,"[{'id': 113906330, 'node_id': 'MDU6TGFiZWwxMTM5MDYzMzA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/SMT', 'name': 'SMT', 'color': 'bfdadc', 'default': False, 'description': None}]",closed,2019-07-30 16:18:47+00:00,,0,METEOR metric does not use user set stemmer ,The Meteor metric offers the ability to use a custom stemmer but does not pass it through to the relevant function. So in every case even if the function meteor_score is called with a custom stemmer it still uses the default PorterStemmer 
635,https://github.com/nltk/nltk/issues/2350,2350,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 718744080, 'node_id': 'MDU6TGFiZWw3MTg3NDQwODA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/wordnet', 'name': 'wordnet', 'color': '3861d1', 'default': False, 'description': None}]",closed,2019-07-31 01:03:41+00:00,,1,"""kern"" (v) in nltk.corpus.wordnet is antonymous to itself!","^ that is pretty much it. I am trying to build a graph based on wordnet's verb structure, and when I'm building antonymous relationship between antonymous words, it basically says ""kern"" is antonymous to ""kern"", which I assume is a bug based on the dictionary definitions of ""kern"".

Any help would be much appreciated! :)"
636,https://github.com/nltk/nltk/issues/2351,2351,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 718744080, 'node_id': 'MDU6TGFiZWw3MTg3NDQwODA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/wordnet', 'name': 'wordnet', 'color': '3861d1', 'default': False, 'description': None}]",open,2019-07-31 01:27:01+00:00,,2,WordNet lemmas do not contain non-zero causes() and entailments(),"Hey! I have been trying to look for the causes() and entailments() relationship between verbs like in the WordNet documentation by Christiane Fellbaum, but those functions return no non-empty lists given any lemma. Based on Christiane's documentation, Lemma('kill').causes() should return a list that contains at least one element, 'die'. Is this an unimplemented feature of NLTK WordNet, or is it a bug?

Thanks! :)"
637,https://github.com/nltk/nltk/issues/2352,2352,"[{'id': 718743421, 'node_id': 'MDU6TGFiZWw3MTg3NDM0MjE=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/parsing', 'name': 'parsing', 'color': '94e06d', 'default': False, 'description': None}]",open,2019-08-01 16:01:53+00:00,,1,Escape parentheses in NLTK parse tree,"In NLTK we can convert a parentheses tree into an actual Tree object. However, when a token contains parentheses, the parsing is not what you would expect since NLTK parses those parentheses as a new node.

As an example, take the sentence

> They like(d) it a lot

This could be parsed as 

```
(S (NP (PRP They)) (VP like(d) (NP (PRP it)) (NP (DT a) (NN lot))) (. .))
```

But if you parse this with NLTK into a tree, and output it - it is clear that the `(d)` is parsed as a new node, which is no surprise.


```python
from nltk import Tree

s = '(S (NP (PRP They)) (VP like(d) (NP (PRP it)) (NP (DT a) (NN lot))) (. .))'

tree = Tree.fromstring(s)
print(tree)
```

The result is

```
(S
  (NP (PRP They))
  (VP like (d ) (NP (PRP it)) (NP (DT a) (NN lot)))
  (. .))
```

So `(d )` is a node inside the VP rather than part of the token `like`. Is there a way in the tree parser to escape parentheses?

[[cross post from SO](https://stackoverflow.com/questions/57293069/escape-parentheses-in-nltk-parse-tree)]"
638,https://github.com/nltk/nltk/issues/2354,2354,[],closed,2019-08-04 07:07:16+00:00,,1,Cannot install ntlk library,"![image](https://user-images.githubusercontent.com/33275883/62420705-7fb2f280-b69f-11e9-802e-e4a2ffd457dc.png)
"
639,https://github.com/nltk/nltk/issues/2356,2356,"[{'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}]",closed,2019-08-05 05:02:53+00:00,,2,`samples` keyword arg ignored in `FreqDist.tabulate`,"It looks like the `samples` keyword argument mentioned in the docstring of `FreqDist.tabulate()` is ignored. Is this the intended behavior?

Here are the arguments from [the docstring](https://github.com/nltk/nltk/blob/1805fe870635afb7ef16d4ff5373e1c3d97c9107/nltk/probability.py#L308):

>:param samples: The samples to plot (default is all samples)
>:type samples: list
>:param cumulative: A flag to specify whether the freqs are cumulative (default = False)
>:type title: bool

Here's an example of `samples` being ignored:

```python
from nltk import FreqDist

fd = FreqDist([""foo"", ""bar""])
# I expect to get just ""foo"", but get ""foo"" *and* ""bar"".
fd.tabulate(samples=[""foo""])
```

This is different from what `ConditionalFreqDist.tabulate()` does, so I'm not sure what's intended here. Either way, it would be nice for the docstring to be clearer."
640,https://github.com/nltk/nltk/issues/2357,2357,"[{'id': 739423158, 'node_id': 'MDU6TGFiZWw3Mzk0MjMxNTg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tkinter', 'name': 'tkinter', 'color': '03c4a7', 'default': False, 'description': None}, {'id': 1032922666, 'node_id': 'MDU6TGFiZWwxMDMyOTIyNjY2', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nltk_data', 'name': 'nltk_data', 'color': 'ed6fd1', 'default': False, 'description': ''}]",open,2019-08-07 08:05:29+00:00,,5,nltk.download() logs out on OS X,"Hello,

I have a macbook running OS X 10.14.6, Python 3.7.3, conda 4.7.5 .

When I try run interactive installer from NLTK python package, following the steps from: http://www.nltk.org/data.html in my terminal, after

`>> nltk.download()`

Instead of opening NLTK Downloader in a new window, I get logged out (ok, i assume something related to GUI crashes at this point). `nltk.download_shell()`works instead, as it will not try to open GUI installer, but I still want to figure out why GUI won't work for me. Any suggestions would be appreciated!
"
641,https://github.com/nltk/nltk/issues/2360,2360,"[{'id': 718744080, 'node_id': 'MDU6TGFiZWw3MTg3NDQwODA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/wordnet', 'name': 'wordnet', 'color': '3861d1', 'default': False, 'description': None}, {'id': 719374994, 'node_id': 'MDU6TGFiZWw3MTkzNzQ5OTQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/GUI', 'name': 'GUI', 'color': 'f9b3d9', 'default': False, 'description': None}, {'id': 739423158, 'node_id': 'MDU6TGFiZWw3Mzk0MjMxNTg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tkinter', 'name': 'tkinter', 'color': '03c4a7', 'default': False, 'description': None}]",closed,2019-08-10 06:39:33+00:00,,5,nltk.app.wordnet() error,"Hi,
I get an error message when trying to run nltk.app.wordnet() (see below).
System specifications: Win 7 64 bit, Enthought Canopy environment version 2.1.9.3717 (64 bit) , Python version 3.5.2, NLTK version: 3.2.4-5 (I know it's not the latest released version, but for some reason Canopy insists that there aren't newer versions).
Any suggestions?
Thanks,
Chen

```
---------------------------------------------------------------------------
GetoptError                               Traceback (most recent call last)
<ipython-input-43-a9319fd796ca> in <module>()
----> 1 nltk.app.wordnet()

C:\Users\Chen G\AppData\Local\Enthought\Canopy\edm\envs\User\lib\site-packages\nltk\app\wordnet_app.py in app()
    945     # Parse and interpret options.
    946     (opts, _) = getopt.getopt(argv[1:], ""l:p:sh"",
--> 947                               [""logfile="", ""port="", ""server-mode"", ""help""])
    948     port = 8000
    949     server_mode = False
C:\Users\Chen G\AppData\Local\Enthought\Canopy\edm\envs\User\lib\getopt.py in getopt(args, shortopts, longopts)
     93             opts, args = do_longs(opts, args[0][2:], longopts, args[1:])
     94         else:
---> 95             opts, args = do_shorts(opts, args[0][1:], shortopts, args[1:])
     96 
     97     return opts, args
C:\Users\Chen G\AppData\Local\Enthought\Canopy\edm\envs\User\lib\getopt.py in do_shorts(opts, optstring, shortopts, args)
    193     while optstring != '':
    194         opt, optstring = optstring[0], optstring[1:]
--> 195         if short_has_arg(opt, shortopts):
    196             if optstring == '':
    197                 if not args:
C:\Users\Chen G\AppData\Local\Enthought\Canopy\edm\envs\User\lib\getopt.py in short_has_arg(opt, shortopts)
    209         if opt == shortopts[i] != ':':
    210             return shortopts.startswith(':', i+1)
--> 211     raise GetoptError(_('option -%s not recognized') % opt, opt)
    212 
    213 if __name__ == '__main__':
GetoptError: option -f not recognized
```"
642,https://github.com/nltk/nltk/issues/2361,2361,"[{'id': 23593492, 'node_id': 'MDU6TGFiZWwyMzU5MzQ5Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': None}, {'id': 486810128, 'node_id': 'MDU6TGFiZWw0ODY4MTAxMjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tests', 'name': 'tests', 'color': 'fbca04', 'default': False, 'description': None}, {'id': 719083862, 'node_id': 'MDU6TGFiZWw3MTkwODM4NjI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/installation', 'name': 'installation', 'color': 'f7731b', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}, {'id': 910625822, 'node_id': 'MDU6TGFiZWw5MTA2MjU4MjI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/CI', 'name': 'CI', 'color': '76dbed', 'default': False, 'description': ''}]",closed,2019-08-10 22:18:42+00:00,,3,tqdm dependency,"It's imported in the `util` module, but not listed in the requirements. Somehow the tox tests pass, but when I tried running the unit tests for the LM module I had to install the package to get them to run.

@alvations what am I missing?"
643,https://github.com/nltk/nltk/issues/2365,2365,"[{'id': 113906330, 'node_id': 'MDU6TGFiZWwxMTM5MDYzMzA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/SMT', 'name': 'SMT', 'color': 'bfdadc', 'default': False, 'description': None}]",open,2019-08-14 00:01:56+00:00,,4,What is the proper way to compute a corpus level METEOR score?,"For BLEU, there is a `corpus_bleu` function, but there is no such function for METEOR. I am reading the METEOR paper and code, and it looks like it's more complicated than a simple average of sentence METEOR scores. How should I do it then? Should I concatenate all the hypothesis & reference sentences, and then compute the METEOR score?"
