Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"69599858","1","","","2021-10-16 22:03:32","","0","17","<p>I'm working on a project where I need to fine-tune <a href=""https://github.com/allenai/allennlp-models/blob/main/allennlp_models/modelcards/pair-classification-roberta-snli.json"" rel=""nofollow noreferrer"">pair-classification-roberta-snli</a> model offered by AllenNLP. I have prepared my custom dataset in the snli format but couldn't manage to find a way to retrain the model. Currently, I am following <a href=""https://github.com/dh1105/Sentence-Entailment"" rel=""nofollow noreferrer"">this approach</a> to train bert-base model for textual entailment. But how to fine-tune AllenNLP's pair-classification-roberta-snli model?</p>
","17170686","","15993687","","2021-10-18 03:20:05","2021-10-18 03:20:05","How to fine-tune Allennlp's RoBERTa text entailment model on custom data?","<nlp><bert-language-model><allennlp><roberta-language-model>","0","1","","","","CC BY-SA 4.0"
"68962384","1","","","2021-08-28 07:50:17","","0","31","<p>I'm new to AllenNlp.
Please help me know how to load a model from Huggingface into predictor.</p>
<p>I'm trying to let AllenNlp load HuggingFace Transformers model.</p>
<p>When I try the following sample code, I face the error after the download:</p>
<pre><code>from allennlp.predictors.predictor import Predictor


predictor = Predictor.from_path(&quot;hf://bert-large-uncased-whole-word-masking-finetuned-squad&quot;)
</code></pre>
<pre><code>2021-08-28 15:48:44,371 - INFO - allennlp.models.archival - loading archive file hf://bert-large-uncased-whole-word-masking-finetuned-squad from cache at /home/user/.allennlp/cache/bert-large-uncased-whole-word-masking-finetuned-squad.242d9dbb66bb5033025196d5678907307f8fb098
---------------------------------------------------------------------------
AttributeError                            Traceback (most recent call last)
/tmp/ipykernel_20988/3906614977.py in &lt;module&gt;
      2 
      3 
----&gt; 4 predictor = Predictor.from_path(&quot;hf://bert-large-uncased-whole-word-masking-finetuned-squad&quot;)

~/data/anaconda3/envs/py37/lib/python3.7/site-packages/allennlp/predictors/predictor.py in from_path(cls, archive_path, predictor_name, cuda_device, dataset_reader_to_load, frozen, import_plugins, overrides, **kwargs)
    364             plugins.import_plugins()
    365         return Predictor.from_archive(
--&gt; 366             load_archive(archive_path, cuda_device=cuda_device, overrides=overrides),
    367             predictor_name,
    368             dataset_reader_to_load=dataset_reader_to_load,

~/data/anaconda3/envs/py37/lib/python3.7/site-packages/allennlp/models/archival.py in load_archive(archive_file, cuda_device, overrides, weights_file)
    223         # Instantiate model and dataset readers. Use a duplicate of the config, as it will get consumed.
    224         dataset_reader, validation_dataset_reader = _load_dataset_readers(
--&gt; 225             config.duplicate(), serialization_dir
    226         )
    227         model = _load_model(config.duplicate(), weights_path, serialization_dir, cuda_device)

~/data/anaconda3/envs/py37/lib/python3.7/site-packages/allennlp/models/archival.py in _load_dataset_readers(config, serialization_dir)
    255     # to the default dataset_reader used for both training and validation.
    256     validation_dataset_reader_params = config.get(
--&gt; 257         &quot;validation_dataset_reader&quot;, dataset_reader_params.duplicate()
    258     )
    259 

AttributeError: 'NoneType' object has no attribute 'duplicate'
</code></pre>
","12528853","","10871073","","2021-08-30 03:08:57","2021-08-30 03:08:57","AttributeError: 'NoneType' object has no attribute 'duplicate' when calling Predictor.from_path","<allennlp>","0","0","","","","CC BY-SA 4.0"
"68972008","1","","","2021-08-29 10:32:08","","0","11","<p>My intuition is that <code>TokenEmbedder</code> generates the token (words or subwords) representations, and its output would be used for <code>Seq2VecEncoder</code>.
However, <code>[CLS]</code> is used for classification during the training (e.g., Next Sentence Prediction ).
Therefore, it would be reasonable for me to exclude the first representation for <code>[CLS]</code> or, at least, adding an option in <code>PretrainedTransformerEmbedder</code> to do this.</p>
<p>This is just my intuitive thought. Hope to get more ideas and criticisms, especially the effect of including <code>[CLS]</code> representation?</p>
","11561452","","","","","2021-08-29 10:32:08","Why AllenNLP `PretrainedTransformerEmbedder` outputs all `last_hidden_state` including the first `[CLS]`?","<bert-language-model><allennlp>","0","0","","","","CC BY-SA 4.0"
"69637920","1","","","2021-10-19 21:37:14","","0","9","<pre><code>    archive = load_archive(
    &quot;elmo-constituency-parser-2018.03.14.tar.gz&quot;
)
predictor = Predictor.from_archive(archive, 'constituency-parser')

predictor.predict_json({&quot;sentence&quot;: &quot;This is a sentence to be predicted!&quot;})
</code></pre>
<p>Loading the elmo-constituency-parser is thorwing this error:
allennlp.common.checks.ConfigurationError: ptb_trees not in acceptable choices for</p>
<blockquote>
<p>dataset_reader.type: ['babi', 'conll2003', 'interleaving', 'multitask', 'sequence_tagging', 'sharded', 'text_classification_json', 'multitask_shim']. You should either use the --include-package flag to make sure the correct module is loaded, or use a fully qualified class name in your config file like {&quot;model&quot;: &quot;my_module.models.MyModel&quot;} to have it imported automatically.</p>
</blockquote>
<p>Seems the load_archive func returnd a model name &quot;ptb_trees&quot; and a name containd &quot;.&quot; was required, such as {&quot;model&quot;: &quot;my_module.models.MyModel&quot;}</p>
<p>Any suggestion? Thanks!</p>
","17196034","","","","","2021-10-19 21:37:14","Predictor.from_archive failed","<allennlp>","0","1","","","","CC BY-SA 4.0"
"69670615","1","","","2021-10-22 02:01:12","","0","32","<p>I am playing with the old v0.9.0 and the latest version here <a href=""https://guide.allennlp.org/representing-text-as-features#6"" rel=""nofollow noreferrer"">https://guide.allennlp.org/representing-text-as-features#6</a>.</p>
<p>I find that the output of the command:</p>
<pre><code>allennlp elmo input_file.txt output_file.hdf5 --all
</code></pre>
<p>in v0.9.0 is different from that of ElmoTokenEmbedder of the latest version. (For sure with the same model weights and options)</p>
<p>Specifically, in ElmoTokenEmbedder, there exists some parameters that are not in the old allennlp elmo command. For example</p>
<pre><code>do_layer_norm , dropout
</code></pre>
<p>My question is how should I set up the parameters in ElmoTokenEmbedder so that I can get the same output as the old allennlp elmo?</p>
<p>Here are the github pages that might be helpful:
<code>allennlp elmo</code> command:   <a href=""https://github.com/allenai/allennlp/commit/08874e95026e1364dbe116752a7c0664af052965#diff-3f976d2f3e0e2993f1ee72b1c5ce446e12d8e01e4a07382f84970be1a502f9d5L97"" rel=""nofollow noreferrer"">https://github.com/allenai/allennlp/commit/08874e95026e1364dbe116752a7c0664af052965#diff-3f976d2f3e0e2993f1ee72b1c5ce446e12d8e01e4a07382f84970be1a502f9d5L97</a></p>
<p>ElmoTokenEmbedder:
<a href=""https://github.com/allenai/allennlp/blob/main/allennlp/modules/token_embedders/elmo_token_embedder.py"" rel=""nofollow noreferrer"">https://github.com/allenai/allennlp/blob/main/allennlp/modules/token_embedders/elmo_token_embedder.py</a></p>
","15760525","","5083558","","2021-10-22 14:49:59","2021-10-22 14:49:59","Difference between allennlp elmo command and ElmoTokenEmbedder class","<nlp><allennlp><elmo>","0","0","","","","CC BY-SA 4.0"
"52920419","1","52920505","","2018-10-21 22:20:08","","1","501","<p>Which versions of  the python packages <code>sanic-cors</code>, <code>sanic</code>, and <code>sanic-plugins-framework</code> should I use when installing <code>allennlp==0.3.0</code> with Python 3.6 or 3.7?</p>

<p>When I run:</p>

<pre><code>conda create --name selector-py36 python=3.6 
source activate selector-py36
pip install allennlp==0.3.0
</code></pre>

<p>I get the error message:</p>

<pre><code>sanic-plugins-framework 0.6.3.dev20180717 has requirement sanic&gt;=0.7.0, but you'll have sanic 0.6.0 which is incompatible.
sanic-cors 0.9.6 has requirement sanic&gt;=0.8.1, but you'll have sanic 0.6.0 which is incompatible.
</code></pre>

<p>which later on prevents my program relying on allennlp from running (<code>RuntimeError: You cannot use Sanic-CORS with sanic &lt; v0.7.0</code>):</p>

<pre><code>(selector-py36) dernon@ilcompn0:/mnt/ilcompnnco/selector$ 
      python -m allennlp.run train data/allen_config_test.json --serialization-dir scratch
Traceback (most recent call last):
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/runpy.py"", line 193, in _run_module_as_main
    ""__main__"", mod_spec)
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/allennlp/run.py"", line 10, in &lt;module&gt;
    from allennlp.commands import main  # pylint: disable=wrong-import-position
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/allennlp/commands/__init__.py"", line 6, in &lt;module&gt;
    from allennlp.commands.serve import Serve
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/allennlp/commands/serve.py"", line 25, in &lt;module&gt;
    from allennlp.service import server_sanic
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/allennlp/service/server_sanic.py"", line 19, in &lt;module&gt;
    from sanic_cors import CORS
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/sanic_cors/__init__.py"", line 11, in &lt;module&gt;
    from .decorator import cross_origin
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/sanic_cors/decorator.py"", line 15, in &lt;module&gt;
    from .extension import cors
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/sanic_cors/extension.py"", line 326, in &lt;module&gt;
    instance = cors = CORS()
  File ""/mnt/ilcompnnco/anaconda3/envs/sensei-selector-py36b/lib/python3.6/site-packages/sanic_cors/extension.py"", line 139, in __init__
    raise RuntimeError(""You cannot use Sanic-CORS with sanic &lt; v0.7.0"")
RuntimeError: You cannot use Sanic-CORS with sanic &lt; v0.7.0
</code></pre>
","395857","","395857","","2018-10-21 22:27:57","2018-11-03 22:38:49","Which versions of sanic-cors, sanic, and sanic-plugins-framework should I use when installing allennlp==0.3.0?","<python><pip><sanic><allennlp>","1","0","","","","CC BY-SA 4.0"
"65013129","1","65261292","","2020-11-25 21:44:25","","1","154","<p>Simple sentences involving the verb, &quot;is&quot; return no results for semantic role labeling, either via the demo page or by using AllenNLP in Python3.8 with the latest November Bert base model.</p>
<p>For example, &quot;I am here.&quot; returns nothing.</p>
<p>In short:</p>
<ul>
<li>Instances of simple &quot;A is B&quot; sentences don't return any results.</li>
<li>I believe there should be some sort of output, as other SRL engines do return results.</li>
<li>The same goes for &quot;I am.&quot; The expected result is an ARG1 for &quot;I&quot; and a predicate of &quot;am.&quot;</li>
</ul>
<p>This used to work with an earlier version:</p>
<pre><code>allennlp==1.0.0
allennlp-models==1.0.0
</code></pre>
<h2>Related issues or possible duplicates</h2>
<ul>
<li>None</li>
</ul>
<h2>Environment</h2>

<p>OS: macOS 10.15.7 (Catalina)</p>

<p>Python version: 3.8.6 (via home-brew)</p>

<pre><code>allennlp==1.2.2
allennlp-models==1.2.2
attrs==20.3.0
blis==0.4.1
boto3==1.16.24
botocore==1.19.24
catalogue==1.0.0
certifi==2020.11.8
chardet==3.0.4
click==7.1.2
conllu==4.2.1
cymem==2.0.4
dataclasses==0.6
filelock==3.0.12
ftfy==5.8
future==0.18.2
h5py==3.1.0
idna==2.10
importlib-metadata==3.1.0
iniconfig==1.1.1
jmespath==0.10.0
joblib==0.17.0
jsonnet==0.17.0
jsonpickle==1.4.1
murmurhash==1.0.4
nltk==3.5
numpy==1.19.4
overrides==3.1.0
packaging==20.4
plac==1.1.3
pluggy==0.13.1
preshed==3.0.4
protobuf==3.14.0
py==1.9.0
py-rouge==1.1
pyparsing==2.4.7
pytest==6.1.2
python-dateutil==2.8.1
regex==2020.11.13
requests==2.25.0
s3transfer==0.3.3
sacremoses==0.0.43
scikit-learn==0.23.2
scipy==1.5.4
sentencepiece==0.1.91
six==1.15.0
spacy==2.3.2
srsly==1.0.4
tensorboardX==2.1
thinc==7.4.1
threadpoolctl==2.1.0
tokenizers==0.9.3
toml==0.10.2
torch==1.7.0
tqdm==4.53.0
transformers==3.5.1
typing-extensions==3.7.4.3
urllib3==1.26.2
wasabi==0.8.0
wcwidth==0.2.5
word2number==1.1
zipp==3.4.0
</code></pre>
</p>

<h2>Steps to reproduce</h2>
<p><a href=""https://demo.allennlp.org/semantic-role-labeling"" rel=""nofollow noreferrer"">Visit the demo website for SRL</a></p>

<b>Example:</b>
<p>Enter almost any variation of:
&quot;I am here.&quot;
&quot;We are people.&quot;
&quot;I am.&quot;</p>
<p>

<pre><code>#  https://demo.allennlp.org/semantic-role-labeling/MjU3NDk3NA==

# or
from allennlp.predictors.predictor import Predictor

allen_predictor_srl = Predictor.from_path(
    &quot;./models/bert-base-srl-2020.11.19.tar.gz&quot;
)

output = allen_predictor_srl.predict(sentence=&quot;I am here.&quot;)
print(output)

# observe nothing
</code></pre>
</p>

<p>EDIT:
I tried installing the exact library versions I used to have (i.e. AllenNLP 1.0), but the issue persists. I frankly have no idea what is going on.</p>
<p>EDIT 2:</p>
<p>Install script:</p>
<pre><code>python3 -m venv env
source ./env/bin/activate


pip3 install --upgrade pip

pip3 install -U --no-cache-dir

pip3 install -U allennlp allennlp-models --no-cache-dir

python3 -m spacy download en_core_web_lg    --no-cache-dir
python3 -m spacy download en_core_web_sm    --no-cache-dir
python3 -m spacy download en_vectors_web_lg --no-cache-dir
python3 -m spacy download de_core_news_md   --no-cache-dir
</code></pre>
","7361580","","7361580","","2020-11-25 22:40:56","2020-12-12 03:21:23","AllenNLP fails on ""to be"" sentences. Something Broke along the Way","<python><allennlp>","1","11","","","","CC BY-SA 4.0"
"54000564","1","54030515","","2019-01-02 02:29:13","","2","5854","<p>I am trying to learn how to use Elmo embeddings via this tutorial:</p>

<p><a href=""https://github.com/allenai/allennlp/blob/master/tutorials/how_to/elmo.md"" rel=""nofollow noreferrer"">https://github.com/allenai/allennlp/blob/master/tutorials/how_to/elmo.md</a></p>

<p>I am specifically trying to use the interactive mode as described like this:</p>

<pre><code>$ ipython
&gt; from allennlp.commands.elmo import ElmoEmbedder
&gt; elmo = ElmoEmbedder()
&gt; tokens = [""I"", ""ate"", ""an"", ""apple"", ""for"", ""breakfast""]
&gt; vectors = elmo.embed_sentence(tokens)

&gt; assert(len(vectors) == 3) # one for each layer in the ELMo output
&gt; assert(len(vectors[0]) == len(tokens)) # the vector elements 
correspond with the input tokens

&gt; import scipy
&gt; vectors2 = elmo.embed_sentence([""I"", ""ate"", ""a"", ""carrot"", ""for"", 
""breakfast""])
&gt; scipy.spatial.distance.cosine(vectors[2][3], vectors2[2][3]) # cosine 
distance between ""apple"" and ""carrot"" in the last layer
0.18020617961883545
</code></pre>

<p>My overall question is how do I make sure to use the pre-trained elmo model on the original 5.5B set (described here: <a href=""https://allennlp.org/elmo"" rel=""nofollow noreferrer"">https://allennlp.org/elmo</a>)?</p>

<p>I don't quite understand why we have to call ""assert"" or why we use the [2][3] indexing on the vector output. </p>

<p>My ultimate purpose is to average the all the word embeddings in order to get a sentence embedding, so I want to make sure I do it right! </p>

<p>Thanks for your patience as I am pretty new in all this.</p>
","3325586","","7483494","","2019-08-22 19:25:30","2019-08-22 19:25:30","How to use Elmo word embedding with the original pre-trained model (5.5B) in interactive mode","<python><machine-learning><nlp><artificial-intelligence><allennlp>","1","0","0","","","CC BY-SA 4.0"
"69658880","1","","","2021-10-21 08:56:42","","0","16","<p>I am trying to implement one research paper. While running this code (<a href=""https://github.com/abubakar-ucr/LEONA/blob/master/model/end2end_model.py"" rel=""nofollow noreferrer"">https://github.com/abubakar-ucr/LEONA/blob/master/model/end2end_model.py</a>), I keept getting this error. The error occurs at line number 36.</p>
<p>Traceback (most recent call last):
File &quot;end2end_model.py&quot;, line 36, in 
from allennlp.data.dataset_readers.dataset_reader import AllennlpDataset
ImportError: cannot import name 'AllennlpDataset' from 'allennlp.data.dataset_readers.dataset_reader'</p>
","17209422","","17209422","","2021-10-22 09:10:28","2021-10-22 09:10:28","cannot import name 'AllennlpDataset' from 'allennlp.data.dataset_readers.dataset_reader'","<python-3.x><nlp><chatbot><opennlp><allennlp>","0","4","","","","CC BY-SA 4.0"
"63643262","1","63717195","","2020-08-29 03:55:42","","0","276","<p>i am trying to use flair nlp framework ,</p>
<p><a href=""https://github.com/flairNLP/flair"" rel=""nofollow noreferrer"">https://github.com/flairNLP/flair</a></p>
<p>but getting error</p>
<pre class=""lang-py prettyprint-override""><code># load the NER tagger
tagger = SequenceTagger.load('ner')
</code></pre>
<p>tried on local , remote and other machine . all failing as its not able to download a model from s3 .google colab also gives same error .</p>
<p>all give error message as:</p>
<pre><code>OSError: HEAD request failed for url https://s3.eu-central-1.amazonaws.com/alan-nlp/resources/models-v0.4/NER-conll03-english/en-ner-conll03-v0.4.pt with status code 301.
</code></pre>
<p>.</p>
","5284326","","235019","","2020-08-29 19:49:20","2020-09-03 05:28:37","flair import failing on mac ubuntu and google colab","<opennlp><allennlp><flair>","1","0","","","","CC BY-SA 4.0"
"62980509","1","","","2020-07-19 12:49:23","","0","485","<p>I want to do Named Entity Recognition on scientific articles.</p>
<pre class=""lang-py prettyprint-override""><code>tokenizer = AutoTokenizer.from_pretrained('allenai/scibert_scivocab_cased')
model=TFBertForTokenClassification.from_pretrained(&quot;allenai/scibert_scivocab_uncased&quot;,from_pt=True,config=config)
</code></pre>
<p>But it gives following warning.</p>
<blockquote>
<p>Some weights of the PyTorch model were not used when initializing the
TF 2.0 model TFBertForTokenClassification: ['classifier.weight',
'classifier.bias'] - This IS expected if you are initializing
TFBertForTokenClassification from a TF 2.0 model trained on another
task or with another architecture (e.g. initializing a
BertForSequenceClassification model from a TFBertForPretraining
model). - This IS NOT expected if you are initializing
TFBertForTokenClassification from a TF 2.0 model that you expect to be
exactly identical (initializing a BertForSequenceClassification model
from a TFBertForSequenceClassification model). Some weights or buffers
of the PyTorch model TFBertForTokenClassification were not initialized
from the TF 2.0 model and are newly initialized:
['cls.predictions.transform.dense.weight',
'cls.predictions.decoder.bias',
'cls.predictions.transform.LayerNorm.weight',
'cls.predictions.transform.LayerNorm.bias',
'cls.predictions.decoder.weight', 'cls.seq_relationship.weight',
'cls.predictions.bias', 'cls.predictions.transform.dense.bias',
'cls.seq_relationship.bias'] You should probably TRAIN this model on a
down-stream task to be able to use it for predictions and inference.</p>
</blockquote>
<p>And when I try to fit the model, it gives follwing warning.</p>
<blockquote>
<p>WARNING:tensorflow:Gradients do not exist for variables
['tf_bert_for_token_classification/bert/pooler/dense/kernel:0',
'tf_bert_for_token_classification/bert/pooler/dense/bias:0'] when
minimizing the loss.</p>
</blockquote>
<p>Does anyone know why it is giving these warnings?</p>
","13958024","","6664872","","2020-07-19 13:20:07","2020-07-19 13:20:07","Why TFBertForTokenClassification.from_pretrained(""allenai/scibert_scivocab_uncased"",from_pt=True,config=config) gives weights warning?","<pytorch><tensorflow2.0><huggingface-transformers><bert-language-model><allennlp>","0","3","","","","CC BY-SA 4.0"
