,html_url,number,labels,state,created_at,pull_request,comments,title,body,rel1,rel2,rel3,rel4,rel5,rel6,rel7,rel8,rel9,rel10
2194,https://github.com/explosion/spaCy/issues/7042,7042,[],closed,2021-02-12 06:46:36+00:00,,0,Add custom token to the nlp,"Hi,

I want to ask a custom token into parser, so the dependency parser can return different result from the current one. More specifically, here is the current dependency tree:
<img width=""1671"" alt=""Screen Shot 2021-02-12 at 07 45 07"" src=""https://user-images.githubusercontent.com/4360657/107738072-416fa800-6d06-11eb-9425-66257b5a7c17.png"">

But Rs is actually the currency of India, so Rs should be quantmod for 10. Can you please tell me how I could guide spaCy to do it without training a new model? Thank you
 

",,,1,,,,,,,
2208,https://github.com/explosion/spaCy/issues/7097,7097,"[{'id': 881665973, 'node_id': 'MDU6TGFiZWw4ODE2NjU5NzM=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20parser', 'name': 'feat / parser', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Dependency Parser'}, {'id': 1025171697, 'node_id': 'MDU6TGFiZWwxMDI1MTcxNjk3', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/perf%20/%20accuracy', 'name': 'perf / accuracy', 'color': 'B35905', 'default': False, 'description': 'Performance: accuracy'}, {'id': 2103359118, 'node_id': 'MDU6TGFiZWwyMTAzMzU5MTE4', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/resolved', 'name': 'resolved', 'color': 'f6f6f6', 'default': False, 'description': 'The issue was addressed / answered'}]",closed,2021-02-16 19:38:39+00:00,,4,Spacy confuses verb and proper noun,"Hi,

I need to parse the sentence: ""Northstar Capital Invests in Alpaca Audiology"". It is supposed that ""invests"" is the root verb of this sentence. Instead, because Invest is capitalized, spacy produces a dependency tree like this:

<img width=""899"" alt=""Screen Shot 2021-02-16 at 20 35 04"" src=""https://user-images.githubusercontent.com/4360657/108112772-da9c1700-7096-11eb-887e-58c5bdbbe6ad.png"">

Even when I try to lowercase the word ""invests"", it still generates this tree, even though invest is not a noun:

<img width=""831"" alt=""Screen Shot 2021-02-16 at 21 38 35"" src=""https://user-images.githubusercontent.com/4360657/108119056-88132880-709f-11eb-93bc-65f2bfdb2eed.png"">


Can you give me some hint on how to guide spacy to handle this case? Thanks a lot",,,1,,,,,,,
2213,https://github.com/explosion/spaCy/issues/7113,7113,"[{'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}, {'id': 906542982, 'node_id': 'MDU6TGFiZWw5MDY1NDI5ODI=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20doc', 'name': 'feat / doc', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Doc, Span and Token objects'}, {'id': 2103359118, 'node_id': 'MDU6TGFiZWwyMTAzMzU5MTE4', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/resolved', 'name': 'resolved', 'color': 'f6f6f6', 'default': False, 'description': 'The issue was addressed / answered'}]",closed,2021-02-18 10:13:52+00:00,,3,Cases not taken into account in method spacy.lang.en.syntax_iterators.noun_chunks?,"## How to reproduce the behaviour
<!-- Include a code example or the steps that led to the problem. Please try to be as specific as possible. -->
```
import spacy
from spacy import displacy

nlp = spacy.load(""en_core_web_lg"")

text = 'We applied value added taxes (""VAT"").'
doc = nlp(text)

for chunk in doc.noun_chunks:
    print(chunk.text)

file_name = ""./dependencies.html""
options = {""compact"": True, ""collapse_punct"": False, ""jupyter"": False}
html = displacy.render(doc, style=""dep"", options=options)
with open(file_name, ""w"") as file:
    file.write(html)
```
gives the following output:
```
We
value added taxes
""VAT
```
and the following .html-file:
![image](https://user-images.githubusercontent.com/42806356/108340508-f14a8700-71d8-11eb-8cf6-42100ec59ced.png)

## Problem description

I assume the way we want to merge noun chunks is either to leave out the quotation marks or include them both.
If we look at the dependency tree of the word VAT, it seems like this would encourage such a behavior. 
This leads me to think that there are some cases not taken into account in the method spacy.lang.en.syntax_iterators.noun_chunks?

## Environment

* **spaCy version:** 2.3.2
* **Platform:** Linux-5.4.0-62-generic-x86_64-with-debian-buster-sid
* **Python version:** 3.6.12

",,,1,,,,,,,
249,https://github.com/explosion/spaCy/issues/3146,3146,"[{'id': 111380486, 'node_id': 'MDU6TGFiZWwxMTEzODA0ODY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/duplicate', 'name': 'duplicate', 'color': 'f6f6f6', 'default': True, 'description': 'Issues that have been reported before'}, {'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}]",closed,2019-01-11 15:02:16+00:00,,4,Stop words are not working for en_core_web_lg,"## How to reproduce the behaviour
Compare:

```python
nlp = spacy.load('en_core_web_lg')
doc = nlp(u'Apple is looking at buying U.K. startup for $1 billion')
[(w, w.is_stop) for w in doc]
```

which yields:

```
[(Apple, False),
 (is, False),
 (looking, False),
 (at, False),
 (buying, False),
 (U.K., False),
 (startup, False),
 (for, False),
 ($, False),
 (1, False),
 (billion, False)]
```

and

```python
nlp = spacy.load('en_core_web_sm')
doc = nlp(u'Apple is looking at buying U.K. startup for $1 billion')
[(w, w.is_stop) for w in doc]
```

yielding:

```
[(Apple, False),
 (is, True),
 (looking, False),
 (at, True),
 (buying, False),
 (U.K., False),
 (startup, False),
 (for, True),
 ($, False),
 (1, False),
 (billion, False)]
```

The former doesn't detect stop words at all. As per #1574 and #1625 it seems to be a known issue. Unfortunately, these two issues were closed (and locked) even thou the problem is still there.

Did I miss something or is it still an issue and the workaround is something like https://github.com/explosion/spaCy/issues/1625#issuecomment-346185033?

## Info about spaCy

* **spaCy version:** 2.0.18
* **Platform:** Darwin-18.2.0-x86_64-i386-64bit
* **Python version:** 3.6.8
* **Models:** en_core_web_lg, en_core_web_sm",1,1,,,,,,,,
123,https://github.com/explosion/spaCy/issues/2950,2950,[],closed,2018-11-20 12:51:14+00:00,,1,"spacy ""is_stop"" and lemma_ issue...","spacy stopwords checker seems not working properly; also  with  lemmatizer/tagger ther's problem if I want filter PRON pos tag, it always returns -PRON- pos:

```python
nlp = spacy.load('en_core_web_lg', disable=())
doc = nlp('How did Quebec nationalists see their province as a nation in the 1960s?')
print([i.lemma_ if i.pos_ != 'PRON' else i.text for i in doc if not i.is_stop])
# ['how', 'do', 'quebec', 'nationalist', 'see', '-PRON-', 'province', 'as', 'a', 'nation', 'in', 'the', '1960', '?']
```
why???

edit:  
ok, work around for "" is_stop"" issue  at  #922",,1,,,,,,,,
380,https://github.com/explosion/spaCy/issues/3346,3346,"[{'id': 111380485, 'node_id': 'MDU6TGFiZWwxMTEzODA0ODU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/bug', 'name': 'bug', 'color': 'DD2A27', 'default': True, 'description': 'Bugs and behaviour differing from documentation'}, {'id': 642658286, 'node_id': 'MDU6TGFiZWw2NDI2NTgyODY=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20ja', 'name': 'lang / ja', 'color': '726DA8', 'default': False, 'description': 'Japanese language data and models'}]",closed,2019-02-28 07:11:56+00:00,,2,Japanese stop words are not loaded when initializing the language,"Hi, I'm trying to get the stop words of all languages supported by spaCy programmatically, and it seems to me there's an inconsistency with the Japanese language.

```
>>> import importlib
>>> spacy_lang = importlib.import_module('spacy.lang.en') # Use string literals here to loop over all languages supported by spaCy
>>> stop_words = spacy_lang.STOP_WORDS # English and other languages OK
>>> spacy_lang = importlib.import_module('spacy.lang.ja')
>>> stop_words = spacy_lang.STOP_WORDS # Fail
Traceback (most recent call last):
  File ""<pyshell#18>"", line 1, in <module>
    stop_words = spacy_lang.STOP_WORDS
AttributeError: module 'spacy.lang.ja' has no attribute 'STOP_WORDS'
```
This one works for the Japanese language:
```
>>> import importlib
>>> spacy_stop_words = importlib.import_module('spacy.lang.ja.stop_words') # Iterate over all languages
>>> stop_words = spacy_stop_words.STOP_WORDS
```
And I've found another way to do this (not working for the Japanese language currently):
```
>>> import spacy
>>> nlp = spacy.blank('en')
>>> stop_words = nlp.Defaults.stop_words
```

I'm not sure which one would be the best way to fetch all lists of stop words, I suppose that the last one would have a little overhead while loading the blank model? And is there a nicer way to retrieve the lists directly?

* Operating System: Windows 10 64-bit
* Python Version Used: 3.7.2 64-bit
* spaCy Version Used: 2.1.0a10
",,1,,,,,,,,
539,https://github.com/explosion/spaCy/issues/3592,3592,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}]",closed,2019-04-16 07:35:50+00:00,,6,Unable load spacy with pyintsaller on other system,"I had created an exe file which works fine on my  system but when i try to run on other system i was unable to load the model.

## Your Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->
* Operating System:Windows 10
* Python Version Used:3.6
* spaCy Version Used:2.0.18
* Environment Information:64 bit

When i run exe in other system in which python is not installed its throws me below error

File ""spacy\util.py"", line 109, in load_model
OSError: [E049] Can't find spaCy data directory: 'None'. Check your installation and permissions, or use spacy.util.set_data_path to customise the location if necessary.

I had set spacy.util.set_data_path to to data location 
In my .spec file i had included below imports:
```
datas=[(""D:/anaconda3/Lib/site-packages/ftfy/char_classes.dat"", ""ftfy""),('model1.json', '.' ),('model1.h5', '.' ),('wordcloud\*.py','wordcloud'),('wordcloud\*.pyd','wordcloud'),('wordcloud\__pycache__\*.pyc','wordcloud'),('wordcloud\stopwords','wordcloud'),('wordcloud\DroidSansMono.ttf','wordcloud'),('D:/anaconda3/Lib/site-packages/spacy/data','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/*.py','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/en_core_web_sm/*.py','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/en_core_web_sm/*.json','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/en_core_web_sm/*.py','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/en_core_web_sm/__pycache__/*.pyc','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/en_core_web_sm/en_core_web_sm-2.0.0/*.json','spacy'),('D:/anaconda3/Lib/site-packages/spacy/data/en_core_web_sm/en_core_web_sm-2.0.0','spacy')],
             hiddenimports=['cython','sklearn.pipeline' ,'sklearn', 'sklearn.ensemble', 'sklearn.neighbors.typedefs', 'sklearn.neighbors.quad_tree', 'sklearn.tree._utils','h5py.defs', 'h5py.utils', 'h5py.h5ac', 'h5py._proxy','PIL','cymem.cymem', 'thinc.linalg', 'murmurhash.mrmr', 'cytoolz.utils', 'cytoolz._signatures', 'spacy.strings', 'spacy.morphology', 'spacy.lexeme', 'spacy.tokens', 'spacy.gold', 'spacy.tokens.underscore', 'spacy.parts_of_speech', 'dill', 'spacy.tokens.printers', 'spacy.tokens._retokenize', 'spacy.syntax', 'spacy.syntax.stateclass', 'spacy.syntax.transition_system', 'spacy.syntax.nonproj', 'spacy.syntax.nn_parser', 'spacy.syntax.arc_eager', 'thinc.extra.search', 'spacy.syntax._beam_utils', 'spacy.syntax.ner', 'thinc.neural._classes.difference', 'spacy.vocab', 'spacy.lemmatizer', 'spacy._ml', 'ftfy', 'spacy.lang', 'spacy.lang.en','spacy.util','pylab'],

```
Any help would be highly appreciated ?",,1,,,,,,,,
682,https://github.com/explosion/spaCy/issues/3775,3775,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 881663930, 'node_id': 'MDU6TGFiZWw4ODE2NjM5MzA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20ner', 'name': 'feat / ner', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Named Entity Recognizer'}, {'id': 881666568, 'node_id': 'MDU6TGFiZWw4ODE2NjY1Njg=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20pipeline', 'name': 'feat / pipeline', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Processing pipeline and components'}]",closed,2019-05-23 23:25:38+00:00,,5,EntityRuler causes NER entities to go missing,"## How to reproduce the behaviour

I've got a simple NLP setup with a single pattern for the EntityRuler. It's to find a series of capitalized words, followed by a stopword.

```python
nlp = spacy.load(""en_core_web_sm"")
ruler = EntityRuler(nlp)

capitalized_word = ""([A-Z][a-z]+)""
corporate_stopwords = ""([Ii]nc|[Cc]orp|[Cc]o)""

patterns = [
    {""label"": ""COMPANY"", ""pattern"": [{""TEXT"": {""REGEX"": capitalized_word}, 'OP': '+'}, {'TEXT': {""REGEX"": corporate_stopwords}}]}
]
ruler.add_patterns(patterns)

nlp.add_pipe(ruler, before='ner')
```

If I run this piece of text against it, it looks like my pattern is working:
```python
doc = nlp(""Acme Inc. have announced a new product in conjunction with FooBar Baz corp. This rounds out the market segment created by Stark Co., a company started by Tony Stark."")
print([(ent.text, ent.label_) for ent in doc.ents])

[('Acme Inc.', 'COMPANY'), ('FooBar Baz corp', 'COMPANY'), ('Stark Co.', 'COMPANY')]
```

Except for 1 thing:
If I remove the EntityRuler, the same doc has a `PERSON` entity in it that's missing when using the EntityRuler:

```python
[('Acme Inc.', 'ORG'), ('FooBar Baz', 'ORG'), ('Stark Co.', 'ORG'), ('Tony Stark', 'PERSON')]
```

## Environment
* **spaCy version:** 2.1.4
* **Platform:** Darwin-17.7.0-x86_64-i386-64bit
* **Python version:** 3.7.3
",,1,,,,,,,,
1162,https://github.com/explosion/spaCy/issues/4547,4547,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 881666568, 'node_id': 'MDU6TGFiZWw4ODE2NjY1Njg=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20pipeline', 'name': 'feat / pipeline', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Processing pipeline and components'}, {'id': 925719279, 'node_id': 'MDU6TGFiZWw5MjU3MTkyNzk=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/more-info-needed', 'name': 'more-info-needed', 'color': 'f6f6f6', 'default': False, 'description': 'This issue needs more information'}]",closed,2019-10-28 19:53:30+00:00,,3,Unable to update stop words list in en_core_web_sm,"## How to reproduce the behaviour
Attempting to append the default stop words list, but can't seem to add anything using either

```
more_stops = ['like', 'vet', 'veteran', 'Veterans']
STOP_WORDS.update(more_stops)
```

or 

`nlp.Defaults.stop_words |= {""like"", ""vet"", ""veteran"", ""Veterans""}`

Neither command results in an error message, but when I go on to filter out stop words they remain in the dataset.
",,1,,,,,,,,
1464,https://github.com/explosion/spaCy/issues/5045,5045,"[{'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}]",closed,2020-02-21 11:29:20+00:00,,3,Spacy considers spelled-out numbers as stop words,"Why Spacy considers the spell-out numbers (one, five, thirty, etc.) as stop words?
![Screenshot (96)](https://user-images.githubusercontent.com/42888835/75031738-f513d280-54cc-11ea-9178-3674db8cfedc.png)




* Operating System: Windows 8
* Python Version Used: 3.7.3
* spaCy Version Used: 2.2.3
* Environment Information: Anaconda``
",,1,,,,,,,,
1785,https://github.com/explosion/spaCy/issues/5785,5785,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 2103359118, 'node_id': 'MDU6TGFiZWwyMTAzMzU5MTE4', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/resolved', 'name': 'resolved', 'color': 'f6f6f6', 'default': False, 'description': 'The issue was addressed / answered'}]",closed,2020-07-20 09:49:08+00:00,,2,"Tokenizer removing unexpected words. WHy is the word ""first"" removed?","When I tokenize the sentence ""First west Yorkshire"" I get ['west', 'yorkshire']. WHy is the word ""first"" removed?

## How to reproduce the behaviour

```
def get_spacy_english_stop_words():
    nlp = en_core_web_sm.load(),            # Create our list of stopwords
    stop_words = spacy.lang.en.stop_words.STOP_WORDS
    return stop_words

# Creating our tokenizer function
def spacy_tokenizer(
    sentence: str,
    stop_words=get_spacy_english_stop_words(),
    punctuations = string.punctuation, # Create our list of punctuation marks
    parser=English(),                  # Load English tokenizer, tagger, parser, NER and word vectors
    )->list:
    
    # Creating our token object, which is used to create documents with linguistic annotations.
    mytokens = parser(sentence)

    # Lemmatizing each token and converting each token into lowercase
    mytokens = [ word.lemma_.lower().strip() if word.lemma_ != ""-PRON-"" else word.lower_ for word in mytokens ]

    # Removing stop words
    mytokens = [ word for word in mytokens if word not in stop_words and word not in punctuations ]

    # return preprocessed list of tokens
    return mytokens

print(spacy_tokenizer(""First west yorkshire""))
```

## Your Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->
* Operating System: Linux Ubuntu
* Python Version Used: 3.6
* spaCy Version Used: 2.3.2
* Environment Information:-
",,1,,,,,,,,
2021,https://github.com/explosion/spaCy/issues/6500,6500,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 881666568, 'node_id': 'MDU6TGFiZWw4ODE2NjY1Njg=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20pipeline', 'name': 'feat / pipeline', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Processing pipeline and components'}, {'id': 925719279, 'node_id': 'MDU6TGFiZWw5MjU3MTkyNzk=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/more-info-needed', 'name': 'more-info-needed', 'color': 'f6f6f6', 'default': False, 'description': 'This issue needs more information'}, {'id': 1025171819, 'node_id': 'MDU6TGFiZWwxMDI1MTcxODE5', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/perf%20/%20memory', 'name': 'perf / memory', 'color': 'B35905', 'default': False, 'description': 'Performance: memory use'}]",closed,2020-12-03 20:18:58+00:00,,5,"spaCy freezes my PC (memory: 100%, disk usage: 100%) regardless my corpus being small","I have a very simple task: given a list of input documents, I have to split each document in sentences, each sentences in words, and save a list of lists of words. Example:
`in = [""Hello. I am Mark"", ""What is your name?""]`
Have to become:
`out = [[""hello""], [""i"",""am"",""mark""], [""what"", ""is"", ""your"", ""name"", ""?""]]`
Yes, ""I am Mark"" is a different element because it is a different sentence.
Then i will pass the vector `out` to GenSim in order to train a word2vec model on it.

Here is my spaCy code.
Initialization:
```
nlp = spacy.load(""en_core_web_sm"", disable=[""parser"", ""ner""])
nlp.add_pipe(""sentencizer"")
```
Processing:
```
def build_sent_corpus_spacy(incorpus):
    
    print(""Using Spacy"")
    
    corpus = []
    for docn,doc in enumerate(nlp.pipe(incorpus)):
        print(f""Processing {docn}/{len(incorpus)} ({docn/len(incorpus):.2%})"", end=""\r"")
        for sent in doc.sents:
            sentl = list()
            for word in sent:
                if config[""lemmatization""]:
                    word = word.lemma_
                # !! We need to lower here because stopwords are lowercase !!
                word = str(word).lower()
                if word not in string.punctuation and \
                word not in enstopwords and \
                count_alpha(word)>=1:
                    word = word.replace(""."","""")
                    sentl.append(word)
            corpus.append(sentl)
    return corpus
```
Here are some stats about my corpus (obtained with NLTK tokenization for the reasons afterwards):
```
N. documents: 2,344
N. sentences: 406,037
N. words: 11,385,332
Max sentences per doc: 4,915
Max word per sentence: 3,463
Max word per doc: 168,282
```

Well, when I call the `build_sent_corpus_spacy` function on my corpus my PC goes completely stuck. Using the task manager I can see that memory used is 100% (I have 16 GB of RAM) and  disk usage is 100%. The PC goes completely stuck and spaCy never ends its processing. I have to manually kill the python process.

And, please note, I am even using the ""small"" 20 MB linguistic model (*_sm), not the transformers one!

On a small sidenote, [this blog article](https://towardsdatascience.com/benchmarking-python-nlp-tokenizers-3ac4735100c5) compared different tokenizers and found spaCy to be the slowest.

How is spaCy fast? I don't think it scales well with document size.

Correct me if I am wrong or if there is something wrong in my initialization/processing.

## Info about spaCy

- **spaCy version:** 3.0.0rc2
- **Platform:** Windows-10-10.0.18362-SP0
- **Python version:** 3.8.5
- **Pipelines:** en_core_web_sm (3.0.0a0), en_core_web_trf (3.0.0a0)",,1,,,,,,,,
2188,https://github.com/explosion/spaCy/issues/7033,7033,"[{'id': 1502120672, 'node_id': 'MDU6TGFiZWwxNTAyMTIwNjcy', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20ux', 'name': 'feat / ux', 'color': 'ddfc74', 'default': False, 'description': 'Feature: User experience, error messages etc.'}]",closed,2021-02-11 11:10:09+00:00,,3,Can't seem to be able to filter warnings in Spacy 3,"## How to reproduce the behaviour

I'm trying to remove stopwords from a sentence, while disabling pipeline steps that (I think!) are unnecessary for the task (and I assume slow down execution!).
Code may read as follows:

```python
import spacy
spacy.cli.download(""en_core_web_sm"")

# following https://spacy.io/usage/v2-3 on warnings
# I tried also env variables as in https://stackoverflow.com/questions/58294046/ignore-spacy-deprecation-warning
import warnings
warnings.filterwarnings(""ignore"", message=r""\[W108\]"", category=UserWarning)

nlp = spacy.load('en_core_web_sm')
sent = ""I want to remove all stopwords from this very sentence.""

sent = nlp(sent, disable=['ner', 'parser', 'tagger']) # disabling tagger as I don't think it's needed for stopwords removal?
sent_clean = "" "".join([t.text for t in sent if (not t.is_stop)])
```

expected behavior would be to see no `W108` warnings, but I still see them:

```
[W108] The rule-based lemmatizer did not find POS annotation for the token 'I'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'want'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'to'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'remove'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'all'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'stopwords'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'from'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'this'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'very'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token 'sentence'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
[W108] The rule-based lemmatizer did not find POS annotation for the token '.'. Check that your pipeline includes components that assign token.pos, typically 'tagger'+'attribute_ruler' or 'morphologizer'.
```

Am I doing anything silly? Thanks!

## Your Environment

- **spaCy version:** 3.0.1
- **Platform:** Linux-4.19.112+-x86_64-with-Ubuntu-18.04-bionic
- **Python version:** 3.6.9
- **Pipelines:** en_core_web_sm (3.0.0)
",,1,,,,,,,,
2507,https://github.com/explosion/spaCy/issues/8230,8230,"[{'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}]",closed,2021-05-28 22:23:19+00:00,,3,token.is_stop not the same as token.lemma_.lower() in nlp.Defaults.stop_words,"## How to reproduce the behaviour
<!-- Include a code example or the steps that led to the problem. Please try to be as specific as possible. -->

import spacy

nlp = spacy.load(""en_core_web_sm"")

example = 'Both go and goes should be removed as stopwords.'

result_1 = [token for token in d if not token.is_stop]

result_2 = [token.lemma_ for token in d if not token.lemma_.lower() in nlp.Defaults.stop_words]

## Your Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->

- **spaCy version:** 3.0.6
- **Platform:** macOS-10.16-x86_64-i386-64bit
- **Python version:** 3.8.5
- **Pipelines:** en_core_web_sm (3.0.0)",,1,,,,,,,,
80,https://github.com/explosion/spaCy/issues/2892,2892,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}]",closed,2018-11-01 05:19:56+00:00,,2,Deploying to Azure Web Service fails with: en_core_web_sm,"## How to reproduce the problem
Follow this link: https://docs.microsoft.com/en-us/azure/app-service/containers/quickstart-python and using own python code as application.py containing this line: nlp_date = spacy.load('en_core_web_sm') 
Although it works locally in my computer (http://localhost:5000/), it fails when deployed to Azure with the following error:
OSError: [E050] Can't find model 'en_core_web_sm'. It doesn't seem to be a shortcut link, a Python package or a valid path to a data directory.

Similar error occurs when executing pip freeze > requirements.txt, since the line -> en-core-web-sm==2.0.0 appears in the list and app cannot be deployed:
remote: Collecting en-core-web-sm==1.6.0 (from -r requirements.txt (line 136))        
remote:   Could not find a version that satisfies the requirement en-core-web-sm==1.6.0 (from -r requirements.txt (line 136)) (from versions: )        
remote: No matching distribution found for en-core-web-sm==1.6.0 (from -r requirements.txt (line 136))
      
```bash
OSError: [E050] Can't find model 'en_core_web_sm'. It doesn't seem to be a shortcut link, a Python package or a valid path to a data directory.
```

## Your Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->
## Info about spaCy
* **spaCy version:** 2.0.16
* **Platform:** Windows-10-10.0.17763-SP0
* **Python version:** 3.7.1
* **Models:** en

[en_core_web_sm_IssueAzureAppServLog.txt](https://github.com/explosion/spaCy/files/2537281/en_core_web_sm_IssueAzureAppServLog.txt)
",1,,,,,,,,,
