,Unnamed: 0,html_url,number,labels,state,created_at,pull_request,comments,title,body,rel1,rel2,rel3,rel4,rel5,rel6,rel7,rel8,rel9,rel10
58,156,https://github.com/sloria/TextBlob/issues/401,401,[],open,2021-10-22 14:00:08+00:00,0,0,HTTPError: HTTP Error 400: Bad Request on translate call in 0.17.1,"Translation still failing in 0.17.1:

```
from textblob import TextBlob
b = TextBlob(""The weather is beautiful today. Tomorrow looks like bad weather."")

b.translate(to='es')
```
yields

```
------------------------------------------------------------------------
HTTPError                              Traceback (most recent call last)
<ipython-input-7-90a0f454308a> in <module>
----> 1 b.translate(to=""es"")

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/site-packages/textblob/blob.py in translate(self, from_lang, to)
    566             DeprecationWarning
    567         )
--> 568         return self.__class__(self.translator.translate(self.raw,
    569                               from_lang=from_lang, to_lang=to))
    570 

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/site-packages/textblob/translate.py in translate(self, source, from_lang, to_lang, host, type_)
     52             client=""te"",
     53         )
---> 54         response = self._request(url, host=host, type_=type_, data=data)
     55         result = json.loads(response)
     56         if isinstance(result, list):

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/site-packages/textblob/translate.py in _request(self, url, host, type_, data)
     94         if host or type_:
     95             req.set_proxy(host=host, type=type_)
---> 96         resp = request.urlopen(req)
     97         content = resp.read()
     98         return content.decode('utf-8')

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/urllib/request.py in urlopen(url, data, timeout, cafile, capath, cadefault, context)
    220     else:
    221         opener = _opener
--> 222     return opener.open(url, data, timeout)
    223 
    224 def install_opener(opener):

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/urllib/request.py in open(self, fullurl, data, timeout)
    529         for processor in self.process_response.get(protocol, []):
    530             meth = getattr(processor, meth_name)
--> 531             response = meth(req, response)
    532 
    533         return response

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/urllib/request.py in http_response(self, request, response)
    638         # request was successfully received, understood, and accepted.
    639         if not (200 <= code < 300):
--> 640             response = self.parent.error(
    641                 'http', request, response, code, msg, hdrs)
    642 

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/urllib/request.py in error(self, proto, *args)
    567         if http_err:
    568             args = (dict, 'default', 'http_error_default') + orig_args
--> 569             return self._call_chain(*args)
    570 
    571 # XXX probably also want an abstract factory that knows when it makes

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/urllib/request.py in _call_chain(self, chain, kind, meth_name, *args)
    500         for handler in handlers:
    501             func = getattr(handler, meth_name)
--> 502             result = func(*args)
    503             if result is not None:
    504                 return result

~/anaconda3/envs/py38dsftJuly21/lib/python3.8/urllib/request.py in http_error_default(self, req, fp, code, msg, hdrs)
    647 class HTTPDefaultErrorHandler(BaseHandler):
    648     def http_error_default(self, req, fp, code, msg, hdrs):
--> 649         raise HTTPError(req.full_url, code, msg, hdrs, fp)
    650 
    651 class HTTPRedirectHandler(BaseHandler):

HTTPError: HTTP Error 400: Bad Request
```",0,0,0,0,1,0,0,0,0,0
59,29,https://github.com/sloria/TextBlob/issues/132,132,[],closed,2016-06-17 02:56:03+00:00,0,2,ImportError: No module named text.blob,"I got this error message when trying to run the script even already installed via pip.

```
Traceback (most recent call last):
  File ""TF-IDF.py"", line 2, in <module>
    from text.blob import TextBlob as tb
ImportError: No module named text.blob
```

My script

```
import math
from text.blob import TextBlob as tb
```

Please advice. Thank you.
",0,0,0,1,0,0,0,0,0,0
60,60,https://github.com/sloria/TextBlob/issues/173,173,[],closed,2017-08-08 15:11:09+00:00,0,16,ModuleNotFoundError: No module named '_sqlite3',"Hello,

I'm migrating my script from my Mac to a AWS Linux instance. I upgraded the AWS instance to Python 3.6 before importing packages, including textbook. Now I get this error and cannot find where it's coming from. I'm not the greatest python programmer, but I did have it running perfectly on my Mac before installing it on AWS.

Here's the entire Traceback:

Traceback (most recent call last):
  File ""wikiparser20170801.py"", line 8, in <module>
    from textblob import TextBlob
  File ""/usr/local/lib/python3.6/site-packages/textblob/__init__.py"", line 9, in <module>
    from .blob import TextBlob, Word, Sentence, Blobber, WordList
  File ""/usr/local/lib/python3.6/site-packages/textblob/blob.py"", line 28, in <module>
    import nltk
  File ""/usr/local/lib/python3.6/site-packages/nltk/__init__.py"", line 137, in <module>
    from nltk.stem import *
  File ""/usr/local/lib/python3.6/site-packages/nltk/stem/__init__.py"", line 29, in <module>
    from nltk.stem.snowball import SnowballStemmer
  File ""/usr/local/lib/python3.6/site-packages/nltk/stem/snowball.py"", line 26, in <module>
    from nltk.corpus import stopwords
  File ""/usr/local/lib/python3.6/site-packages/nltk/corpus/__init__.py"", line 66, in <module>
    from nltk.corpus.reader import *
  File ""/usr/local/lib/python3.6/site-packages/nltk/corpus/reader/__init__.py"", line 105, in <module>
    from nltk.corpus.reader.panlex_lite import *
  File ""/usr/local/lib/python3.6/site-packages/nltk/corpus/reader/panlex_lite.py"", line 15, in <module>
    import sqlite3
  File ""/usr/local/lib/python3.6/sqlite3/__init__.py"", line 23, in <module>
    from sqlite3.dbapi2 import *
  File ""/usr/local/lib/python3.6/sqlite3/dbapi2.py"", line 27, in <module>
    from _sqlite3 import *
ModuleNotFoundError: No module named '_sqlite3",0,0,0,1,0,0,0,0,0,0
61,69,https://github.com/sloria/TextBlob/issues/188,188,[],closed,2018-01-24 16:09:00+00:00,0,2,Error while import textblob,"I am new in python. I have problem while importing textblob
While i write from textblob import TextBlob, it appears error below:

> ` 22 from wordcloud import WordCloud
>      23 from sklearn.feature_extraction.text import CountVectorizer
> ---> 24 from textblob import TextBlob
>      25 from Sastrawi.StopWordRemover.StopWordRemoverFactory import StopWordRemoverFactory
>      26 from Sastrawi.Stemmer.StemmerFactory import StemmerFactory
> 
> ~/anaconda3/lib/python3.6/site-packages/textblob/__init__.py in <module>()
>       1 import os
> ----> 2 from .blob import TextBlob, Word, Sentence, Blobber, WordList
>       3 
>       4 __version__ = '0.15.1'
>       5 __license__ = 'MIT'
> 
> ~/anaconda3/lib/python3.6/site-packages/textblob/blob.py in <module>()
>      26 from collections import defaultdict
>      27 
> ---> 28 import nltk
>      29 
>      30 from textblob.decorators import cached_property, requires_nltk_corpus
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/__init__.py in <module>()
>     126 ###########################################################
>     127 
> --> 128 from nltk.chunk import *
>     129 from nltk.classify import *
>     130 from nltk.inference import *
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/chunk/__init__.py in <module>()
>     155 from nltk.data import load
>     156 
> --> 157 from nltk.chunk.api import ChunkParserI
>     158 from nltk.chunk.util import (ChunkScore, accuracy, tagstr2tree, conllstr2tree,
>     159                              conlltags2tree, tree2conlltags, tree2conllstr, tree2conlltags,
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/chunk/api.py in <module>()
>      13 from nltk.parse import ParserI
>      14 
> ---> 15 from nltk.chunk.util import ChunkScore
>      16 
>      17 class ChunkParserI(ParserI):
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/chunk/util.py in <module>()
>      11 
>      12 from nltk.tree import Tree
> ---> 13 from nltk.tag.mapping import map_tag
>      14 from nltk.tag.util import str2tuple
>      15 from nltk.compat import python_2_unicode_compatible
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/tag/__init__.py in <module>()
>      68 from nltk.tag.api           import TaggerI
>      69 from nltk.tag.util          import str2tuple, tuple2str, untag
> ---> 70 from nltk.tag.sequential    import (SequentialBackoffTagger, ContextTagger,
>      71                                     DefaultTagger, NgramTagger, UnigramTagger,
>      72                                     BigramTagger, TrigramTagger, AffixTagger,
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/tag/sequential.py in <module>()
>      24 
>      25 from nltk.probability import ConditionalFreqDist
> ---> 26 from nltk.classify import NaiveBayesClassifier
>      27 from nltk.compat import python_2_unicode_compatible
>      28 
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/classify/__init__.py in <module>()
>      96                                   ConditionalExponentialClassifier)
>      97 from nltk.classify.senna import Senna
> ---> 98 from nltk.classify.textcat import TextCat
> 
> ~/anaconda3/lib/python3.6/site-packages/nltk/classify/textcat.py in <module>()
>      45 # You may have to ""pip install regx""
>      46 try:
> ---> 47     import regex as re
>      48 except ImportError:
>      49     re = None
> 
> ~/anaconda3/lib/python3.6/site-packages/regex.py in <module>()
>     681 
>     682 # We define _pattern_type here after all the support objects have been defined.
> --> 683 _pattern_type = type(_compile("""", 0, {}))
>     684 
>     685 # We'll define an alias for the 'compile' function so that the repr of a
> 
> ~/anaconda3/lib/python3.6/site-packages/regex.py in _compile(pattern, flags, kwargs)
>     434     if _locale_sensitive.get(locale_key, True) or (flags & LOCALE) != 0:
>     435         # This pattern is, or might be, locale-sensitive.
> --> 436         pattern_locale = _getlocale()[1]
>     437     else:
>     438         # This pattern is definitely not locale-sensitive.
> 
> ~/anaconda3/lib/python3.6/locale.py in getlocale(category)
>     579     if category == LC_ALL and ';' in localename:
>     580         raise TypeError('category LC_ALL is not supported')
> --> 581     return _parse_localename(localename)
>     582 
>     583 def setlocale(category, locale=None):
> 
> ~/anaconda3/lib/python3.6/locale.py in _parse_localename(localename)
>     488     elif code == 'C':
>     489         return None, None
> --> 490     raise ValueError('unknown locale: %s' % localename)
>     491 
>     492 def _build_localename(localetuple):
> ValueError: unknown locale: UTF-8

I have tried to add 
export LC_ALL=en_US.UTF-8
export LANG=en_US.UTF-8
but still error. Please help. Thank you.",0,0,0,1,1,0,0,0,0,0
62,79,https://github.com/sloria/TextBlob/issues/203,203,[],closed,2018-04-08 17:30:58+00:00,0,1,ModuleNotFoundError: No module named '_sqlite3',"ModuleNotFoundError: No module named '_sqlite3' problem solving 
",0,0,0,1,0,0,0,0,0,0
63,94,https://github.com/sloria/TextBlob/issues/237,237,[],closed,2018-11-13 16:54:56+00:00,0,5,ModuleNotFoundError: no module named 'textblob',"Here i have a proble import text blob with error message ModuleNotFoundError: No module named 'textblob'
I'm using this code `from textblob import TextBlob`",0,0,1,1,0,1,0,0,0,0
64,105,https://github.com/sloria/TextBlob/issues/276,276,[],open,2019-07-11 07:40:31+00:00,0,0,No module named 'xml.etree',"While importing textblob using `from textblob import TextBlob` I get the following error:

```
ModuleNotFoundError                       Traceback (most recent call last)
~/Documents/GitHub/python-test/lib/python3.7/site-packages/nltk/internals.py in <module>
     23 try:
---> 24     from xml.etree import cElementTree as ElementTree
     25 except ImportError:

ModuleNotFoundError: No module named 'xml.etree'

During handling of the above exception, another exception occurred:

ModuleNotFoundError                       Traceback (most recent call last)
<ipython-input-20-3fa94cbd0c01> in <module>
      1 # Import TextBlob module
----> 2 from textblob import TextBlob

~/Documents/GitHub/python-test/lib/python3.7/site-packages/textblob/__init__.py in <module>
      1 import os
----> 2 from .blob import TextBlob, Word, Sentence, Blobber, WordList
      3 
      4 __version__ = '0.15.3'
      5 __license__ = 'MIT'

~/Documents/GitHub/python-test/lib/python3.7/site-packages/textblob/blob.py in <module>
     26 from collections import defaultdict
     27 
---> 28 import nltk
     29 
     30 from textblob.decorators import cached_property, requires_nltk_corpus

~/Documents/GitHub/python-test/lib/python3.7/site-packages/nltk/__init__.py in <module>
     97 ]
     98 
---> 99 from nltk.internals import config_java
    100 
    101 # support numpy from pypy

~/Documents/GitHub/python-test/lib/python3.7/site-packages/nltk/internals.py in <module>
     24     from xml.etree import cElementTree as ElementTree
     25 except ImportError:
---> 26     from xml.etree import ElementTree
     27 
     28 from six import string_types

ModuleNotFoundError: No module named 'xml.etree'
```

I am trying to import it in a virtualenv. Thanks",0,0,0,1,0,0,0,0,0,0
65,117,https://github.com/sloria/TextBlob/issues/296,296,[],closed,2020-01-18 16:13:25+00:00,0,2,HTTPError: HTTP Error 429: Too Many Requests,"I'm trying to increase my data size by converting it to different languages and back to english. This is my code below:
```
def translate(comment, language):
    if hasattr(comment, ""decode""):
        comment = comment.decode(""utf-8"")

    text = TextBlob(comment)
    try:
        text = text.translate(to=language)
        time.sleep(0.5)
        text = text.translate(to=""en"")
        time.sleep(0.5)
    except NotTranslated:
        pass

    return str(text)
def main():
    

    
    languages = [""es"", ""de"", ""fr""]
    
    comments_list = train[""comment_text""].str.lower().fillna('something').values

    if not os.path.exists(""/content/drive/My Drive/""):
        os.mkdir(""/content/drive/My Drive/"")

    parallel = Parallel(backend=""threading"", verbose=5)
    for language in languages:
        print('Translate comments using ""{0}"" language'.format(language))
        translated_data = parallel(delayed(translate)(comment, language) for comment in comments_list)
        train[""comment_text""] = translated_data

        result_path = os.path.join(args.result_path, ""train_"" + language + "".csv"")
        train.to_csv(result_path, index=False)


if __name__ == ""__main__"":
    main()
```

But I get the following error:

> HTTPError                                 Traceback (most recent call last)
> <ipython-input-136-6c9be29ff358> in <module>()
>      25 
>      26 if __name__ == ""__main__"":
> ---> 27     main()
> 
> 22 frames
> /usr/lib/python3.6/urllib/request.py in http_error_default(self, req, fp, code, msg, hdrs)
>     648 class HTTPDefaultErrorHandler(BaseHandler):
>     649     def http_error_default(self, req, fp, code, msg, hdrs):
> --> 650         raise HTTPError(req.full_url, code, msg, hdrs, fp)
>     651 
>     652 class HTTPRedirectHandler(BaseHandler):
> 
> HTTPError: HTTP Error 429: Too Many Requests
> > 

Does anyone know how to get around this?",0,0,0,1,0,0,0,0,0,0
66,7,https://github.com/sloria/TextBlob/issues/105,105,[],open,2015-12-12 20:51:41+00:00,0,0,Finding index of ngram,"Im trying to put together a simple recipe for identifying common ngrams across multiple docs, reporting them using an nltk style concordance output which requires knowing the start and end index of a string that gets mapped onto a particular ngram.

Is there a way of getting this index information back for an ngram?

eg something that might return something like:

```
b=TextBlob(""The quick, brown fox and the quick, brown dog."")
b.ngrams(2,offsets=True)

[ (WordList(['The', 'quick']), (0,8)),
  (WordList(['quick', 'brown']), (4,15)),
  (WordList(['brown', 'fox']), (11,19)),
  ...,
  (WordList(['quick', 'brown']),(29,40)),
  (WordList(['brown', 'dog']),(36,44))]

b.ngrams(2,offsets=True, compact=True) 

[ (WordList(['The', 'quick']), [(0,8)]),
  (WordList(['quick', 'brown']), [(4,15), (29,40)]),
  (WordList(['brown', 'fox']), [(11,19)]),
  ...,
  (WordList(['brown', 'dog']),(36,44))]
```

That way it would be easy enough to display the part of the original text that led to each ngram.

A case insensitive switch for creating ngrams might also be useful?
",0,0,1,0,0,0,0,0,0,0
67,11,https://github.com/sloria/TextBlob/issues/109,109,[],open,2016-01-15 20:40:51+00:00,0,1,Tokenizing sentences in quotations,"I love TextBlob, thank you so much for making this awesome Python tool :+1: 

I am wondering if there is a solution to a tokenization issue I'm seeing.  Here's some example code with an excerpt from Game of Thrones to demonstrate the issue:

```
In [1]: from textblob import TextBlob
In [2]: text = TextBlob('閳ユ凡e should start back,閳?Gared urged as the woods began to grow dark around them. 閳ユ翻he wildlings are dead.閳?閳ユ窉o the dead frighten you?閳?Ser Waymar Royce asked with just the hint of a smile. Gared did not rise to the bait. He was an old man, past fifty, and he had seen the lordlings come and go. 閳ユ窉ead is dead,閳?he said. 閳ユ凡e have no business with the dead.閳?閳ユ穾re they dead?閳?Royce asked softly.')
In [3]: text.sentences
```

And here's the ouput when I call the sentences attribute:

```
Out[3]: 
[Sentence(""閳ユ凡e should start back,閳?Gared urged as the woods began to grow dark around them.""),
 Sentence(""閳ユ翻he wildlings are dead.閳?閳ユ窉o the dead frighten you?閳?Ser Waymar Royce asked with just the hint of a smile.""),
 Sentence(""Gared did not rise to the bait.""),
 Sentence(""He was an old man, past fifty, and he had seen the lordlings come and go.""),
 Sentence(""閳ユ窉ead is dead,閳?he said.""),
 Sentence(""閳ユ凡e have no business with the dead.閳?閳ユ穾re they dead?閳?Royce asked softly."")]
```

The issue here is that TextBlob is tokenizing sentences that run together with quotations as a single sentence. The second ""sentence"" above demonstrates this:

```
Sentence(""閳ユ翻he wildlings are dead.閳?閳ユ窉o the dead frighten you?閳?Ser Waymar Royce asked with just the hint of a smile."")
```

should instead be:

```
Sentence(""閳ユ翻he wildlings are dead.閳? 
Sentence(閳ユ窉o the dead frighten you?閳?Ser Waymar Royce asked with just the hint of a smile."")
```

The same is the case for the last example sentence I've shown:

```
Sentence(""閳ユ凡e have no business with the dead.閳?閳ユ穾re they dead?閳?Royce asked softly."")
```

It seems that TextBlob does not Tokenize a sentence if it appears in quotes.  In other words, `閳ユ凡e have no business with the dead.閳ユ紮 is its own sentence, but TextBlob tokenizes the sentence such that it also includes the phrases that follow: `閳ユ穾re they dead?閳?Royce asked softly.""`

Is there a way to avoid this, that is to force TextBlob to treat an occurrence of `.""` as the end of a sentence?
",0,0,1,0,0,0,0,0,0,0
68,21,https://github.com/sloria/TextBlob/issues/123,123,[],closed,2016-04-15 18:54:28+00:00,0,2,Can classifier update() be faster than training from scratch?,"I am building a dataset and am training NaiveBayesClassifier as the dataset grows. Instead of retraining the classifier every time after adding few new entries, I was hoping to use the update() method just to add new entries and retrain the model with them, in order to cut training time when new data added. What I discovered that loading a pickled trained classifier and updating it just with new entries is not faster than re-training it from scratch. Re-reading the docs they do say that update() ""Update the classifier with new training data and re-trains the classifier"", which implies re-training on the entire data set...

Question: is there such thing as incremental re-training, or realistically it is processing the entire dataset _from scratch_, every time I want to update the classifier with new data?
",0,0,1,0,0,0,0,0,0,0
69,36,https://github.com/sloria/TextBlob/issues/142,142,[],closed,2016-11-08 17:26:57+00:00,0,3,how to input from csv file for classifier,"I've tried to follow the tutorial for a Naive Bayes classifier (https://textblob.readthedocs.io/en/dev/classifiers.html).  I formatted data files as stated -- each line contains an un-punctuated sentence, then a comma, then a class.  I've tried to read these files using several different csv input packages.  I've tried converting the sentence (only) of each row into a textblog.  I've also tried skipping that step.  I can't seem to convert the rows from the file into the proper format for classifying new records.  The training step goes fine.  However, when I try to classify from a second file (formatted in exactly the same way), I always get ""basic_extractor() takes exactly 2 arguments (1 given)"" .

It would be so nice if someone could post a simple example of how to read and format from a training file, and the same for a testing file, and then show how those values are given to the training and testing phases.

thanks",0,0,1,0,0,0,0,0,0,0
70,37,https://github.com/sloria/TextBlob/issues/143,143,[],closed,2016-11-12 14:22:30+00:00,0,1,NLTK Error Certificate Issue. ,"```
MacBook-Air:~ danny$ python -m textblob.download_corpora
[nltk_data] Error loading brown: <urlopen error [SSL:
[nltk_data]     CERTIFICATE_VERIFY_FAILED] certificate verify failed
[nltk_data]     (_ssl.c:581)>
[nltk_data] Error loading punkt: <urlopen error [SSL:
[nltk_data]     CERTIFICATE_VERIFY_FAILED] certificate verify failed
[nltk_data]     (_ssl.c:581)>
[nltk_data] Error loading wordnet: <urlopen error [SSL:
[nltk_data]     CERTIFICATE_VERIFY_FAILED] certificate verify failed
[nltk_data]     (_ssl.c:581)>
[nltk_data] Error loading averaged_perceptron_tagger: <urlopen error
[nltk_data]     [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify
[nltk_data]     failed (_ssl.c:581)>
[nltk_data] Error loading conll2000: <urlopen error [SSL:
[nltk_data]     CERTIFICATE_VERIFY_FAILED] certificate verify failed
[nltk_data]     (_ssl.c:581)>
[nltk_data] Error loading movie_reviews: <urlopen error [SSL:
[nltk_data]     CERTIFICATE_VERIFY_FAILED] certificate verify failed
[nltk_data]     (_ssl.c:581)>
Finished.

```

Cannot install the nltk dependances to run textblob at all. 

Running on a Macbook Air, OS X Yosemite",0,0,1,0,0,0,0,0,0,0
71,41,https://github.com/sloria/TextBlob/issues/150,150,[],closed,2017-02-06 08:12:53+00:00,0,0,Angular 2 Charts doesn't work on iOS with Cordova,"I'm currently developing an iOS app with Angular 2. After I wrap the project with cordova, it runs pretty well in browsers and all the charts is able to be displayed. However, once I build it on iOS, all the charts doesn't work anymore. 

I was wondering was it caused by the incompatibility of angular 2 and iOS or any other reason?

Thanks a lot. :) ",0,0,1,0,0,0,0,0,0,0
72,64,https://github.com/sloria/TextBlob/issues/178,178,[],closed,2017-11-06 04:29:15+00:00,0,0,Regular string that matches RE_SYNSET throws AttributeError,"I encountered this while processing sentiment using TextBlob of some live data scraped from the internet. The string field in question was of the value ""c-17"", which the PatternAnalyzer logic is expecting to be an instance of a Synset, complete with synonyms.

This is incorrect behavior, as it is attempting to access ""synonyms"" on an instance of an actual string. I have fixed this and will open a pull request.",0,0,1,0,0,0,0,0,0,0
73,70,https://github.com/sloria/TextBlob/issues/189,189,[],open,2018-01-25 03:16:34+00:00,0,0,blob.noun_phrases fails with ConllExtractor when blob is constructed with a str in PY2,"In the [docs for advanced noun phrase chunkers](http://textblob.readthedocs.io/en/dev/advanced_usage.html?highlight=analyzer#noun-phrase-chunkers), `ConllExtractor` is called on a string, like this:

```python
from textblob.np_extractors import ConllExtractor
extractor = ConllExtractor()
blob = TextBlob(""Python is a high-level programming language."", np_extractor=extractor)
```

However, on Python 2.7, calling `blob.noun_phrases` on this object raises an exception.  The underlying issue is that ConllExtractor depends on the `PatternTagger.tag()` method, which throws an `AttributeError` when given a `str`, as illustrated in this minimal example:

```python
from textblob.taggers import PatternTagger
PatternTagger().tag('hi')
```
```bash
Traceback (most recent call last):
  File ""test.py"", line 2, in <module>
    PatternTagger().tag('hi')
  File ""/home/jschnurr/.virtualenvs/btest/local/lib/python2.7/site-packages/textblob/en/taggers.py"", line 23, in tag
    text = text.raw
AttributeError: 'str' object has no attribute 'raw'   
```
Specifying Unicode works properly:
```python
from textblob.taggers import PatternTagger
PatternTagger().tag(u'hi')
```
```bash
[(u'hi', u'UH')]
```",0,0,1,0,0,0,0,0,0,0
74,48,https://github.com/sloria/TextBlob/issues/157,157,[],open,2017-04-01 06:14:19+00:00,0,0,Assign Prior Probabilities to NaiveBayesClassifier train_set(word),"Does anyone know how to assign prior probability to certain words in a train_set for better classification using a NaiveBayesClassifier

For example:
If i have a sentence/train_set like --> ('I have 10 apples', 'fruits') 
I want to assign the word 'apples' more probability so that the single word should determine the label as fruits.

",0,1,0,0,0,0,0,0,0,0
75,63,https://github.com/sloria/TextBlob/issues/176,176,[],open,2017-10-11 19:33:24+00:00,0,5,Memory Error on training a NaiveBayesClassifier,"I tried to train the NaiveBayesClassifier on a set of ~39000 training examples, each is a string with its label.
eg of a string: 
""The room was kind   of clean but had a VERY strong smell of dogs. Generally below average but ok   for a overnight stay if you're not too fussy. Would consider staying again if   the price was right. Breakfast was free and just about better than nothing.
--""
It seems to have a memory error,  is there anything I can do to resolve it.

Now to the error, I ran the following command which recieved the error:
`cl = NaiveBayesClassifier(train)`
---------------------------------------------------------------------------
```
MemoryError                               Traceback (most recent call last)
<ipython-input-4-fd1d192cc4f2> in <module>()
      1 tick = time.time()
----> 2 cl = NaiveBayesClassifier(train)
      3 print time.time()-tick

C:\Users\Carpe\Anaconda3\envs\zam\lib\site-packages\textblob\classifiers.pyc in __init__(self, train_set, feature_extractor, format, **kwargs)
    204                  feature_extractor=basic_extractor, format=None, **kwargs):
    205         super(NLTKClassifier, self).__init__(train_set, feature_extractor, format, **kwargs)
--> 206         self.train_features = [(self.extract_features(d), c) for d, c in self.train_set]
    207 
    208     def __repr__(self):

C:\Users\Carpe\Anaconda3\envs\zam\lib\site-packages\textblob\classifiers.pyc in extract_features(self, text)
    181         # Feature extractor may take one or two arguments
    182         try:
--> 183             return self.feature_extractor(text, self._word_set)
    184         except (TypeError, AttributeError):
    185             return self.feature_extractor(text)

C:\Users\Carpe\Anaconda3\envs\zam\lib\site-packages\textblob\classifiers.pyc in basic_extractor(document, train_set)
     95     tokens = _get_document_tokens(document)
     96     features = dict(((u'contains({0})'.format(word), (word in tokens))
---> 97                                             for word in word_features))
     98     return features
     99 

MemoryError:
```",0,1,0,0,0,0,0,0,0,0
96,4,https://github.com/sloria/TextBlob/issues/101,101,[],closed,2015-11-06 14:54:07+00:00,0,1,issue importing text blob,"Hi everyone!

I am trying to import the TextBlob module in my python script through PyCharm (OS X)but nothing I do works. My project interpreter is Anaconda.
I have been trying to load the module through the 'Project Interpreter' in the Preferences screen, however I cannot find the module to begin with. I tried downloading the module zip file and copy it into <anaconda path>/pkgs/textblob but the module doesn't appear on any of the lists of available modules.
This is the code I am using : from textblob import TextBlob
I also tried loading the conda module however I was unsure of how to load the TextBlob module with it.
Also, I install textblob via PIP into site-packages.
Please advise.
",0,0,0,0,0,0,0,0,0,0
97,8,https://github.com/sloria/TextBlob/issues/106,106,[],closed,2015-12-30 00:05:46+00:00,0,2,memory error performing noun phrases on (small) text,"The following self contained examples causes a **memory error**

Linux (Ubuntu) 4.2.0-22-generic
Python 2.7.10
textblob-0.11.0

```
from textblob import Blobber
from textblob.en.np_extractors import ConllExtractor

tb = Blobber(np_extractor=ConllExtractor())

text = """"""
 Marina Abramovic
 Cabelo 
 Janet Cardiff
 Bonnie Collura
 Minerva Cuevas
 Tacita Dean
 Jose Antonio Hernandez-Diez
 Olafur Eliasson 
 Arturo Herrera
 Sharon Lockhart
 Ken Lum
 Fabian Marcaccio
 Paul McCarthy
 Lee Mingwei
 Beatriz Milhazes
 Ernesto Neto
 Gabriel Orozco
 Jorge Pardo
 The Poetics Project, Mike Kelley and Tony Oursler
 Marjetica Potrc
 Paul Ramirez-Jonas
 Karim Rashid
 Meyer Vaisman
 Adriana Varejao
 Andrea Zittel
""""""

b = tb(text)
print b.noun_phrases

```
",0,0,0,0,0,0,0,0,0,0
